id,date,class,percent,sentiment,text
58,2008-11-20T17:00:00,increase,0.15,Negative,search every Exxon Mobil Oklahoma City
59,2008-11-20T17:00:00,increase,0.15,Negative,coworker How find Exxon Mobil stations Oklahoma city Anyone know
60,2008-11-20T17:00:00,increase,0.15,Positive,Working blog post partners Starting Exxon Mobil
61,2008-11-20T17:00:00,increase,0.15,Negative,FU Joe Plumber Yeah I want part Exxon Mobils CEOs doesnt deserve
62,2008-11-20T17:00:00,increase,0.15,Negative,Exxon Mobil paid largest tax payment ever But dont read much huh
63,2008-11-20T17:00:00,increase,0.15,Negative,Exxon Mobil commercial presidential election coverage DRILL BABY DRILL
64,2008-11-20T17:00:00,increase,0.15,Negative,So election ads replaced Exxonmobil ads justifying obscene profits lovely
65,2008-11-20T17:00:00,increase,0.15,Positive,saw good commerical exxon mobil good showing high profits
66,2008-11-20T17:00:00,increase,0.15,Positive,Say oil corporations All I know Exxon Mobil made profit 1483 billion three months
67,2008-11-20T17:00:00,increase,0.15,Negative,Can get exxon mobil bail aig Baer stearns etc
68,2008-11-20T17:00:00,increase,0.15,Negative,Exxon Mobil CANT figure They pay discredited junk scientists promote Global Warming doesnt exist BS OBAMA
69,2008-11-20T17:00:00,increase,0.15,Negative,259 gas Yay Take exxon mobil
70,2008-11-20T17:00:00,increase,0.15,Negative,PLEASE McCain supporter argue giving tax breaks Exxon Mobil DARE
71,2008-11-20T17:00:00,increase,0.15,Negative,Were still screwed ExxonMobil record quarter nearly 16 BILLION profit Fight fossil fuel power
72,2008-11-20T17:00:00,increase,0.15,Negative,I go Mobil Exxon Amoco BP theyre usually bit Seeing good prices stations
73,2008-11-20T17:00:00,increase,0.15,Negative,tax cuts bush exxon mobil reported 148 BILLION profits already get 4 bill year bush cuts mcsame
74,2008-11-20T17:00:00,increase,0.15,Negative,I need invest exxonmobil Why havent I done already
75,2008-11-20T17:00:00,increase,0.15,Negative,Exxon Mobil OIL said thirdquarter net profit 1483 billion 286 per share 941 billion 170 year ago
76,2008-11-20T17:00:00,increase,0.15,Positive,Exxon Mobil said thirdquarter net profit 1483 billion 286 per share 941 b 170 year ago No New Profits
77,2008-11-20T17:00:00,increase,0.15,Negative,Exxon Mobil said thirdquarter net profit 1483 billion 286 per share 941 billion 170 year earlier
78,2008-11-20T17:00:00,increase,0.15,Negative,OH CNN election night coverage sponsored ExxonMobil WTF
79,2008-11-20T17:00:00,increase,0.15,Negative,Exxon Mobil also paid record breaking taxes doesnt ever make news
80,2008-11-20T17:00:00,increase,0.15,Negative,Exxon Mobil posted record breaking profits history They ones bailing banks taxpayers
81,2008-11-20T17:00:00,increase,0.15,Negative,He probably say Exxon Mobil And let039s forget cost week ’ paycheck fill gas tanks last summer “ Shameless
82,2008-11-20T17:00:00,increase,0.15,Negative,Record profits Exxon Mobil quarterI think need tax breaks
83,2008-11-20T17:00:00,increase,0.15,Positive,Snap Just mentioned todays exxon mobil profits
84,2008-11-20T17:00:00,increase,0.15,Negative,In news today Goggle buys fighter jet Exxon Mobil makes 1483 billion last three months
85,2008-11-20T17:00:00,increase,0.15,Positive,put perspective ExxonMobil made 1900second last quarter Just heard tidbit news
86,2008-11-20T17:00:00,increase,0.15,Negative,Wan na know money paid high gas prices went ExxonMobil
87,2008-11-20T17:00:00,increase,0.15,Positive,1168 billion richestever quarter reported private corporation Exxon Mobil Now spreading wealth doesnt sound bad
88,2008-11-20T17:00:00,increase,0.15,Negative,Disgusting headline Exxon Mobil breaks record 148 billion profit Someone explain thats wrong
89,2008-11-20T17:00:00,increase,0.15,Positive,ExxonMobil posts record 15b profit last qtr GMChrysler looking 5b govt bailout Maybe time big oil give back
90,2008-11-20T17:00:00,increase,0.15,Positive,hmmm nice Exxon Mobil breaks record profits Wonder
91,2008-11-20T17:00:00,increase,0.15,Negative,Exxon Mobil breaks profit record keeps popping feedreader How many times hear screwed one day
92,2008-11-20T17:00:00,increase,0.15,Negative,Exxon Mobil makes sick
93,2008-11-20T17:00:00,increase,0.15,Positive,Congratulations ExxonMobil record breaking profits
94,2008-11-20T17:00:00,increase,0.15,Negative,Exxon Mobil broke quarterly profit record amid summer ’ unprecedented oil prices raking 58 percent year ago
95,2008-11-20T17:00:00,increase,0.15,Negative,Exxon Mobil headline record 3Q profit Use work Exxon Mobil contractor let go internal budget cut reasons
96,2008-11-20T17:00:00,increase,0.15,Positive,How Exxon Mobil thirdquarter net tops 10 billion yet entire country deficit Hey Exxon Can borrow money
97,2008-11-20T17:00:00,increase,0.15,Negative,Exxon Mobil breaks profit record Again No bad news huh
98,2008-11-20T17:00:00,increase,0.15,Negative,The money figure much money exxon mobil makesevery second ill explain sell laterin private
99,2008-11-20T17:00:00,increase,0.15,Negative,Exxon Mobil breaks profit record earns 148 billion
100,2008-11-20T17:00:00,increase,0.15,Positive,Dont worry Exxon Mobil fine 1483 billion profit
101,2008-11-20T17:00:00,increase,0.15,Positive,Exxon Mobil Biggest profit US history
102,2008-11-20T17:00:00,increase,0.15,Positive,Exxon Mobil makes record 1438B 3Q And McCains proposed tax breaks oil companies would much
103,2008-11-20T17:00:00,increase,0.15,Positive,Exxon Mobil reported 148 billion quarterly profit largest ever boosted onetime gain revenue 13774 billioncough
104,2008-11-20T17:00:00,increase,0.15,Positive,All Exxon Mobil kids asked pony Christmas gon na get ranch go Yippeee
105,2008-11-20T17:00:00,increase,0.15,Negative,Exxon Mobil pays 4114 taxes per second
106,2008-11-20T17:00:00,increase,0.15,Positive,RT RT Exxon Mobil breaks profit recordearns 148 billionmaybe bail us become US ExxonUSE
107,2008-11-20T17:00:00,increase,0.15,Positive,The taxes Exxon Mobil alone pay 700 bill bailout 175 years
108,2008-11-20T17:00:00,increase,0.15,Negative,While US economy shrank 3rd quarter wdrops GDP spending Exxon Mobil breaks quarter profit record148 bn via
109,2008-11-20T17:00:00,increase,0.15,Positive,Exxon Mobil reports record profits againBut profit expenses Exxon Mobil also pays taxes
110,2008-11-20T17:00:00,increase,0.15,Positive,While Exxon Mobil busy making 134 billion dollar profit past 3 months lazy ass
111,2008-11-20T17:00:00,increase,0.15,Negative,economy dumper Exxon Mobil reposts biggest proft US history 3rd quarter net profit 1483 billion Calling Marie Antoinette
112,2008-11-20T17:00:00,increase,0.15,Positive,Exxon Mobil posts biggest US quarterly profit ever
113,2008-11-20T17:00:00,increase,0.15,Positive,Exxon Mobil post biggest quarter profit ever 1483 Billion recession Your deepest suspicions confirmed
114,2008-11-20T17:00:00,increase,0.15,Negative,Exxon Mobil breaks profit record That kind pisses actually
115,2008-11-20T17:00:00,increase,0.15,Negative,Exxon Mobil paid 30 billion taxes US last year Yes damn hell
116,2008-11-20T17:00:00,increase,0.15,Positive,Good Exxon Mobil Working ass assuming tons risk I get gas whenever need I appreciate
117,2008-11-20T17:00:00,increase,0.15,Negative,Sigh Exxon Mobil 6 profit margin Thats far lower companies Not greedy
118,2008-11-20T17:00:00,increase,0.15,Positive,Shameless greed Exxon Mobil made highest profits ever Nice Especially inflated energy prices disproportionately screw poor
119,2008-11-20T17:00:00,increase,0.15,Positive,Trckledn CNN Money ExxonMobils quarter shows biggest profit US history See The economy GREAT Silly liberals
120,2008-11-20T17:00:00,increase,0.15,Positive,Exxon Mobil Corp set quarterly profit record US company Thursday surging past analyst estimates Im shocked
121,2008-11-20T17:00:00,increase,0.15,Negative,I want know Americans arent pissed headlineExxon Mobil Profits Break Record
122,2008-11-20T17:00:00,increase,0.15,Positive,Exxon Mobil posts biggest US quarterly profit ever AP got kidding
123,2008-11-20T17:00:00,increase,0.15,Positive,Amid forest falls drops Exxon Mobil reported 58 increase profit
124,2008-11-20T17:00:00,increase,0.15,Positive,Exxon Mobil posts 1483 billion profit 3rd quarter Yes QUARTER I wonder tax rate
125,2008-11-20T17:00:00,increase,0.15,Positive,Exxon Mobil recorded total revenue third quarter 1377 billion So much hmm
126,2008-11-20T17:00:00,increase,0.15,Positive,Oil crisis good news people Exxon Mobil made profit 1483bn £897bn July Septemberup 58 last year
127,2008-11-20T17:00:00,increase,0.15,Positive,Just saw headline Exxon Mobil breaks record 148 billion profit thoughts
128,2008-11-20T17:00:00,increase,0.15,Positive,wonder presidential candidate exxon mobiloh never mind
129,2008-11-20T17:00:00,increase,0.15,Positive,Congrats Exxon Mobil needing economic bailout
130,2008-11-20T17:00:00,increase,0.15,Positive,The energy sector focal point today following Exxon Mobil Corp ’ quarterly earnings figure topped forecast
131,2008-11-20T17:00:00,increase,0.15,Positive,thats nice exxon mobil made 148 BILLION last quarter
132,2008-11-20T17:00:00,increase,0.15,Positive,exxon mobil record profits wouldnt nice could share people screwing
133,2008-11-20T17:00:00,increase,0.15,Negative,Exxon Mobil breaks profit record earns 148 billion good rest us relieved 259 910 gallon
134,2008-11-20T17:00:00,increase,0.15,Negative,AP Exxon Mobil Corp sets quarterly profit record US corporations 1483bn screwing open market arse
135,2008-11-20T17:00:00,increase,0.15,Negative,The US economy shrank Exxon Mobil broke profit record interesting
136,2008-11-20T17:00:00,increase,0.15,Negative,News Exxon Mobil earns 1483 billion 3rd quarter Every time I fill gas tank I also pay rent I live car
137,2008-11-20T17:00:00,increase,0.15,Negative,Exxon Mobil made 148 billion last quarter net profit revenues close 138 billion even two hurricanes slowed
138,2008-11-20T17:00:00,increase,0.15,Positive,Exxon Mobil breaks another profit recordthey made 148 Billion quartersee vote people
139,2008-11-20T17:00:00,increase,0.15,Negative,The stock market screwed Exxon Mobil announces profitable quarter US history market day theyre WTF
140,2008-11-20T17:00:00,increase,0.15,Positive,Exxon Mobil posts biggest US quarterly profit ever hope trickles hubby works company PR
141,2008-11-20T17:00:00,increase,0.15,Positive,Nothing like ice cold shower start day right So happy hear Exxon Mobil set another profit record Great news
142,2008-11-20T17:00:00,increase,0.15,Positive,Fuming prop 10 light 148B quarterly profit posted Exxon Mobil Subsidies spending bureaucrats make royal mess
143,2008-11-20T17:00:00,increase,0.15,Positive,Exxon Mobil Biggest profit US history IE They raking us coals summer
144,2008-11-20T17:00:00,increase,0.15,Positive,Crazy RT Things bad Exxon Mobil breaks profit record earns 148 billion While folks chose gasfood ht
145,2008-11-20T17:00:00,increase,0.15,Positive,So day 3Q GDP numbers announced probably Exxon Mobil posts 148bil profit That doesnt look good
146,2008-11-20T17:00:00,increase,0.15,Positive,Oil prices drop 80 bucks last quarter ExxonMobil posts largest profit ever recorded US corporation Whats going
147,2008-11-20T17:00:00,increase,0.15,Positive,exxon mobil reports 148 billion profit um hi thousand one notice
148,2009-03-05T17:00:00,increase,0.1,Negative,Do know Exxon Mobils tax return stands 6 feet tall costs 30 million dollars figure
149,2009-03-05T17:00:00,increase,0.1,Positive,Fish never cooked butter Fish cooked natural oils Texaco Mobil Exxon Drill Here Drill Now tcot
150,2009-03-05T17:00:00,increase,0.1,Negative,looking media job Atlanta And wondering Exxon Mobil isnt bailing banks
151,2009-03-05T17:00:00,increase,0.1,Negative,All Twits Boycott ExxonMobil 4109 Keep gas prices
152,2009-03-05T17:00:00,increase,0.1,Positive,RT disgusted see corporate sponsorship PBS program NOVA ExxonMobil How expect real environmental 12
153,2009-03-05T17:00:00,increase,0.1,Positive,disgusted see corporate sponsorship PBS program NOVA ExxonMobil How expect real environmental info form
154,2009-03-05T17:00:00,increase,0.1,Negative,Keep gas prices downtweetwide boycott ExxonMobil 4109
155,2009-03-05T17:00:00,increase,0.1,Negative,noticed exxon mobil ad featuring stat mech eqns boltzmann distn passing thru aas hallway w 50 ft microsoft ads ugh jfk
156,2009-03-05T17:00:00,increase,0.1,Positive,skeptical Roy Spencer turns worked orgs funded ExxonMobil mixes Creationist religion science
157,2009-03-05T17:00:00,increase,0.1,Positive,RT Amerada Hess Exxon Mobil Marathon Oil made questionable payments members Equatorial Guinea ruling elite
158,2009-03-05T17:00:00,increase,0.1,Negative,Exxon Mobil platform Southern California leaking oil oceanthats great
159,2009-03-05T17:00:00,increase,0.1,Positive,Federal state officials today investigating source oil spill Exxon Mobil platform Santa Barbara Channel
160,2009-03-05T17:00:00,increase,0.1,Positive,Should happy Irvingbased Exxon Mobil
161,2009-03-05T17:00:00,increase,0.1,Negative,Exxon Mobil didnt lobby White House Exxon Mobil White House Mike Tidwell
162,2009-03-05T17:00:00,increase,0.1,Positive,You guys rib Chris Matthews since The Hardball Award brought Exxon Mobil
163,2009-03-05T17:00:00,increase,0.1,Positive,Federal state officials say investigating oil spill Exxon Mobil platform Californias Santa Barbara Channel
164,2009-03-05T17:00:00,increase,0.1,Negative,Exxon Mobil announced average oil output fallen 614000 barrels per day 2008
165,2009-03-05T17:00:00,increase,0.1,Positive,At Exxon Mobil ceo talk George schultz hizzouse
166,2009-03-05T17:00:00,increase,0.1,Positive,Going hear lecture Rex W Tillerson CEO Exxon Mobil addressing global energy enviro challenges This oughta good
167,2009-03-05T17:00:00,increase,0.1,Positive,finished research article ExxonMobil event FIU Now sleep I 2000 word paper tomorrow
168,2009-03-05T17:00:00,increase,0.1,Positive,Whoop thank exxon mobil free money
169,2009-03-05T17:00:00,increase,0.1,Negative,Oil 36bbl oh ya reason gas price inc Kelowna Exxon Mobil 1089 billion profit 1st three months 2008 Want
170,2009-03-05T17:00:00,increase,0.1,Positive,celebrating Exxon Mobil relocation client townhouse McLean contract settles first part March
171,2009-03-05T17:00:00,increase,0.1,Positive,Ive wondering ExxonMobil keep racking record profits I guess
172,2009-03-05T17:00:00,increase,0.1,Positive,Looks like MSN email also used Exxon I claim 3 million prize Rev Exxon Mobil
173,2009-03-05T17:00:00,increase,0.1,Positive,Rex W Tillerson Chairman CEO Exxon Mobil Corporation coming Stanford February 17
174,2009-03-05T17:00:00,increase,0.1,Positive,Mike Milken Microsoft ADP ExxonMobil JJ GE Pfizer 6 AAArated companies US 2 drop
175,2009-03-05T17:00:00,increase,0.1,Positive,Closed unused credit cards Exxon Mobil Cirrus Toys R Us Visa keep life simple
176,2009-03-05T17:00:00,increase,0.1,Negative,Its ExxonMobil nearest station almost 100 miles away
177,2009-03-05T17:00:00,increase,0.1,Negative,Exxon Mobil oil companies say big thank banks messed
178,2009-03-05T17:00:00,increase,0.1,Positive,selling EXXON MOBIL CORP
179,2009-03-05T17:00:00,increase,0.1,Positive,Acquisition Mobil companybeingacquired Exxon companyacquirer
180,2009-03-05T17:00:00,increase,0.1,Positive,Acquisition Mobil companybeingacquired Exxon companyacquirer
181,2009-03-05T17:00:00,increase,0.1,Positive,Acquisition Mobil companybeingacquired Exxon companyacquirer
182,2009-03-05T17:00:00,increase,0.1,Positive,Acquisition Mobil companybeingacquired Exxon companyacquirer
183,2009-03-05T17:00:00,increase,0.1,Positive,Acquisition Mobil companybeingacquired Exxon companyacquirer
184,2009-03-05T17:00:00,increase,0.1,Positive,Acquisition Mobil companybeingacquired Exxon companyacquirer
185,2011-07-26T17:00:00,decrease,-0.12,Positive,RT RT In 2009 Exxon Mobil made 19 billion profit paid federal income taxes received 156 million reba
186,2011-07-26T17:00:00,decrease,-0.12,Positive,RT RT In 2009 Exxon Mobil made 19 billion profit paid federal income taxes received 156 million reba
187,2011-07-26T17:00:00,decrease,-0.12,Positive,RT In 2009 Exxon Mobil made 19 billion profit paid federal income taxes received 156 million rebate IRS
188,2011-07-26T17:00:00,decrease,-0.12,Positive,RT FuckYouWashington In 2009 Exxon Mobil made 19 billion paid federal income taxes received 156 million reba
189,2011-07-26T17:00:00,decrease,-0.12,Negative,FuckYouWashington In 2009 Exxon Mobil made 19 billion paid fed income taxesreceived 156 million rebate IRS
190,2011-07-26T17:00:00,decrease,-0.12,Positive,RT FuckYouWashington In 2009 Exxon Mobil made 19 billion paid federal income taxes received 156 million reba
191,2011-07-26T17:00:00,decrease,-0.12,Positive,RT FuckYouWashington In 2009 Exxon Mobil made 19 billion paid federal income taxes received 156 million reba
192,2011-07-26T17:00:00,decrease,-0.12,Positive,RT FuckYouWashington In 2009 Exxon Mobil made 19 billion paid federal income taxes received 156 million reba
193,2011-07-26T17:00:00,decrease,-0.12,Positive,RT FuckYouWashington In 2009 Exxon Mobil made 19 billion paid federal income taxes received 156 million reba
194,2011-07-26T17:00:00,decrease,-0.12,Positive,RT In 2009 Exxon Mobil made 19 billion profits paid federal income taxes received 156 million rebate fr
195,2011-07-26T17:00:00,decrease,-0.12,Positive,“ In 2009 Exxon Mobil made 19B profits paid federal income taxes received 156M rebate IRS kleptocracy
196,2011-07-26T17:00:00,decrease,-0.12,Positive,RT In case u missed Koch Brothers Exxon Mobil Among Those Helping ALEC Legisltive Council Write State Laws
197,2011-07-26T17:00:00,decrease,-0.12,Positive,RT Exxon Mobil makes profit ripping oil Earth selling back us Earth belongs
198,2011-07-26T17:00:00,decrease,-0.12,Positive,RT FuckYouWashington In 2009 Exxon Mobil made 19 billion paid federal income taxes received 156 million reba
199,2011-07-26T17:00:00,decrease,-0.12,Positive,RT In 2009 Exxon Mobil made 19 billion profits paid federal income taxes received 156 million rebate fr
200,2011-07-26T17:00:00,decrease,-0.12,Positive,RT In 2009 Exxon Mobil made 19 billion profits paid federal income taxes received 156 million rebate fr
201,2011-07-26T17:00:00,decrease,-0.12,Positive,RT FuckYouWashington In 2009 Exxon Mobil made 19 billion paid federal income taxes received 156 million reba
202,2011-07-26T17:00:00,decrease,-0.12,Positive,RT In 2009 Exxon Mobil made 19 billion profits paid federal income taxes received 156 million rebate fr
203,2011-07-26T17:00:00,decrease,-0.12,Positive,RT Exxon Mobil makes profit ripping oil Earth selling back us Earth belongs
204,2011-07-26T17:00:00,decrease,-0.12,Positive,Apple course become valuable company planet surpassing oil giant Exxon Mobil
205,2011-07-26T17:00:00,decrease,-0.12,Positive,RT In 2009 Exxon Mobil made 19 billion profits paid federal income taxes received 156 million rebate fr
206,2011-07-26T17:00:00,decrease,-0.12,Positive,RT In 2009 Exxon Mobil made 19 billion profits paid federal income taxes received 156 million rebate fr
207,2011-07-26T17:00:00,decrease,-0.12,Positive,RT FuckYouWashington In 2009 Exxon Mobil made 19 billion paid federal income taxes received 156 million reba
208,2011-07-26T17:00:00,decrease,-0.12,Positive,RT FuckYouWashington In 2009 Exxon Mobil made 19 billion paid federal income taxes received 156 million reba
209,2011-07-26T17:00:00,decrease,-0.12,Positive,FCPA SEC probing actualplanned bribes LIBYAs sovereign wealth fund Exxon Mobil confirmed theyre cooperating Hess others next
210,2011-07-26T17:00:00,decrease,-0.12,Positive,RT In 2009 Exxon Mobil made 19 billion profits paid federal income taxes received 156 million rebate fr
211,2011-07-26T17:00:00,decrease,-0.12,Positive,RT FuckYouWashington In 2009 Exxon Mobil made 19 billion paid federal income taxes received 156 million reba
212,2011-07-26T17:00:00,decrease,-0.12,Positive,RT FuckYouWashington In 2009 Exxon Mobil made 19 billion paid federal income taxes received 156 million reba
213,2011-07-26T17:00:00,decrease,-0.12,Positive,RT In case u missed Koch Brothers Exxon Mobil Among Those Helping ALEC Legisltive Council Write State Laws
214,2011-07-26T17:00:00,decrease,-0.12,Positive,In 2009 Exxon Mobil made 19 B paid federal income taxes received 156 million rebate IRS HT via
215,2011-07-26T17:00:00,decrease,-0.12,Positive,RT In 2009 Exxon Mobil made 19 billion profits paid federal income taxes received 156 million rebate fr
216,2011-07-26T17:00:00,decrease,-0.12,Positive,RT In 2009 Exxon Mobil made 19 billion profits paid federal income taxes received 156 million rebate fr
217,2011-07-26T17:00:00,decrease,-0.12,Positive,The job Creators Exxon Mobil made 19 billion profits 2009 Exxon paid federal income taxes Where Jobs
218,2011-07-26T17:00:00,decrease,-0.12,Negative,Exxon Mobil made19 billion profits 2009 Exxon paid fed income taxes received156 million rebate IRS
219,2011-07-26T17:00:00,decrease,-0.12,Positive,RT In 2009 Exxon Mobil made 19 billion profits paid federal income taxes received 156 million rebate fr
220,2011-07-26T17:00:00,decrease,-0.12,Positive,RT In 2009 Exxon Mobil made 19 billion profits paid federal income taxes received 156 million rebate fr
221,2011-07-26T17:00:00,decrease,-0.12,Positive,RT In 2009 Exxon Mobil made 19 billion profits paid federal income taxes received 156 million rebate fr
222,2011-07-26T17:00:00,decrease,-0.12,Positive,RT In case u missed Koch Brothers Exxon Mobil Among Those Helping ALEC Legisltive Council Write State Laws
223,2011-07-26T17:00:00,decrease,-0.12,Positive,RT In case u missed Koch Brothers Exxon Mobil Among Those Helping ALEC Legisltive Council Write State Laws
224,2011-07-26T17:00:00,decrease,-0.12,Positive,RT In 2009 Exxon Mobil made 19 billion profits paid federal income taxes received 156 million rebate fr
225,2011-07-26T17:00:00,decrease,-0.12,Positive,RT In 2009 Exxon Mobil made 19 billion profits paid federal income taxes received 156 million rebate fr
226,2011-07-26T17:00:00,decrease,-0.12,Positive,RT FuckYouWashington In 2009 Exxon Mobil made 19 billion paid federal income taxes received 156 million reba
227,2011-07-26T17:00:00,decrease,-0.12,Positive,RT In 2009 Exxon Mobil made 19 billion profits paid federal income taxes received 156 million rebate fr
228,2011-07-26T17:00:00,decrease,-0.12,Positive,RT FuckYouWashington In 2009 Exxon Mobil made 19 billion paid federal income taxes received 156 million reba
229,2011-07-26T17:00:00,decrease,-0.12,Positive,RT In 2009 Exxon Mobil made 19 billion profits paid federal income taxes received 156 million rebate fr
230,2011-07-26T17:00:00,decrease,-0.12,Positive,RT FuckYouWashington In 2009 Exxon Mobil made 19 billion paid federal income taxes received 156 million reba
