id,date,class,percent,sentiment,text
32,2009-03-09T17:00:00,increase,0.25,Positive,Lunch Bell Turkey Sandwich apple baked lays water 610
33,2009-03-09T17:00:00,increase,0.25,Positive,watched The Dark Knight last evening tried reading ObjC book zzzz great movie watched HD 60 screen via Apple TV
34,2009-03-09T17:00:00,increase,0.25,Positive,bye apple mail helloooo thunderbird
35,2009-03-09T17:00:00,increase,0.25,Positive,RT Ridin van beet celery carrot apple ginger blueberry raspberry juice
36,2009-03-09T17:00:00,increase,0.25,Negative,Apple make NetBooks I wonder would come low price
37,2009-03-09T17:00:00,increase,0.25,Positive,There seems strong correlation Ducati owners Apple computer owners way around
38,2009-03-09T17:00:00,increase,0.25,Negative,Slow start morning I coffee IV running hardcore Fingers crossed Apple drop reported netbook q3
39,2009-03-09T17:00:00,increase,0.25,Negative,dear apple I buy phone illegal I dont want locked I cant pirate I
40,2009-03-09T17:00:00,increase,0.25,Positive,In mood gooey crunchy warm apple crumble vanilla cream
41,2009-03-09T17:00:00,increase,0.25,Positive,Just uploaded Tap Memory app store Waiting review Apple
42,2009-03-09T17:00:00,increase,0.25,Positive,heading chapel Apple Store
43,2009-03-09T17:00:00,increase,0.25,Positive,good morning apple jacks work
44,2009-03-09T17:00:00,increase,0.25,Negative,There small fly screen proving decidedly distractingthink gorging apple juice sprayed earlier
45,2009-03-09T17:00:00,increase,0.25,Negative,back apple store new iphone hand life good
46,2009-03-09T17:00:00,increase,0.25,Negative,I washed ipod It doesnt work anymore I sorry Hes taking Apple store
47,2009-03-09T17:00:00,increase,0.25,Negative,So kind bags Apple give Paper No bag
48,2009-03-09T17:00:00,increase,0.25,Positive,I wish I could click artists name iTunes taken collection Apples
49,2009-03-09T17:00:00,increase,0.25,Positive,Apple Netbook soon Hmmm
50,2009-03-09T17:00:00,increase,0.25,Negative,Very disappointed discover Raymarine CPU NOT drive cool Apple 20 monitor Nerdvana 2 getting lesscool LG monitor
51,2009-03-09T17:00:00,increase,0.25,Positive,Im eating mangos apple juice
52,2009-03-09T17:00:00,increase,0.25,Positive,Back checking different Apple laptops What
53,2009-03-09T17:00:00,increase,0.25,Negative,theres beautiful new iphone 3G sitting desk nay wont work send back apple wait 2 weeks repair
54,2009-03-09T17:00:00,increase,0.25,Positive,If sun shining get Healing mental health especially blues Gorgeous NC Heading Apple
55,2009-03-09T17:00:00,increase,0.25,Negative,What using I swear Apple Mail especially Data Detectors iCal LDAP support
56,2009-03-09T17:00:00,increase,0.25,Negative,ew pitchfork apple add nasty isnt
57,2009-03-09T17:00:00,increase,0.25,Negative,apple store fancy macbook want one
58,2009-03-09T17:00:00,increase,0.25,Negative,Ive already eaten apple cookie AND sandwich even 11AM yet
59,2009-03-09T17:00:00,increase,0.25,Positive,Apple works seryoso
60,2009-03-09T17:00:00,increase,0.25,Negative,Apple Mail email attached account beware delete account later mail deleted
61,2009-03-09T17:00:00,increase,0.25,Positive,Thanks many interesting things pics Portugal I like Twitter name
62,2009-03-09T17:00:00,increase,0.25,Negative,bagel apple lunch Really wanted wolf chocolate croquante told
63,2009-03-09T17:00:00,increase,0.25,Negative,At apple store
64,2009-03-09T17:00:00,increase,0.25,Negative,Starting snow outside skip Apple Store trip today
65,2009-03-09T17:00:00,increase,0.25,Positive,Every song Fiona Apple published anthem one point another Shes brilliant
66,2009-03-09T17:00:00,increase,0.25,Negative,Apple changes standards include cable like say mini DVI FW 800
67,2009-03-09T17:00:00,increase,0.25,Negative,Does anyone know connect Apple TV TV without using HDMI DVI ok video sound
68,2009-03-09T17:00:00,increase,0.25,Negative,I dont know rent one maybe Apple 14 day returns 30 day staff zero power negotiate
69,2009-03-09T17:00:00,increase,0.25,Negative,Apple IDIOTS charging £30 get new phone sent fault broken
70,2009-03-09T17:00:00,increase,0.25,Negative,Keys starting Apple rumor 1 Make something 2 Talk incessantly 3 find someone makes prototype graphics 4 post
71,2009-03-09T17:00:00,increase,0.25,Positive,loving plate avocado apple soaked almonds I love foods alphafoods
72,2009-03-09T17:00:00,increase,0.25,Positive,mmm applegrapekiwicucumberparsleyginger juice post yoga
73,2009-03-09T17:00:00,increase,0.25,Positive,How belong see Apples Kindle killer iPhone form factor bigger
74,2009-03-09T17:00:00,increase,0.25,Positive,Todays anthem Oh Well Fiona Apple Never song apt Actually I think I country would National Anthem
75,2009-03-09T17:00:00,increase,0.25,Negative,Google 300 Baidu holding Apple around 85
76,2009-03-09T17:00:00,increase,0.25,Positive,An apple themed weekend Mine also fantabulous
77,2009-03-09T17:00:00,increase,0.25,Positive,Nokia opens mobile app arms race vs Apple ZDNet Nokia opens mobile app arms race vs AppleZDNetNokia coming swinging A
78,2009-03-09T17:00:00,increase,0.25,Negative,trying work sync outlook google Apple iphone
79,2009-03-09T17:00:00,increase,0.25,Negative,With Linux incl Android low end Apple high end M feeling squeeze play
80,2009-03-09T17:00:00,increase,0.25,Negative,found apple cinnamon muffin ruining dinner probably
81,2009-03-09T17:00:00,increase,0.25,Positive,RT slowly moving stuff apple mail apple mail really good I use dont like sorting features much
82,2009-03-09T17:00:00,increase,0.25,Positive,hmmm sounds good Whats crunchy part Nuts Apple crunch type
83,2009-03-09T17:00:00,increase,0.25,Negative,Being new Mac userIf I Id go Double Apple
84,2009-03-09T17:00:00,increase,0.25,Positive,Hey PC users If hardware manufacturers shipped stickers PCs would slap cars Or uniquely Apple love
85,2009-03-09T17:00:00,increase,0.25,Positive,Can I help schofe I mac genius apple store
86,2009-03-09T17:00:00,increase,0.25,Negative,David I still mostly wear Apple retail shirts since majority wardrobe
87,2009-03-09T17:00:00,increase,0.25,Negative,Loving Apple Remote app iPod Touch Im changing tracks every 20 seconds hell
88,2009-03-09T17:00:00,increase,0.25,Negative,Problem may well Bluetooth disappeared MacBook Pro Lots posts problem Apple forum
89,2009-03-09T17:00:00,increase,0.25,Positive,Ok thanks Dont think Apple say anything though
90,2009-03-09T17:00:00,increase,0.25,Negative,check nonapple places fix charge less Im surprised apple didnt offer refurb replacement
91,2009-03-09T17:00:00,increase,0.25,Negative,Still waiting apple store Just thinking I need get Dr Who coat Im
92,2009-03-09T17:00:00,increase,0.25,Negative,Big queue Apple Store Several people buying adaptor
93,2009-03-09T17:00:00,increase,0.25,Positive,flylady Love blog Will definitely try recipes starting apple bread tho I google Oleo LOL
94,2009-03-09T17:00:00,increase,0.25,Negative,So I read xls file iPhone Numbers file APPLE WTF
95,2009-03-09T17:00:00,increase,0.25,Positive,ya Apple finally provide promo codes nonUS Those bugs 2 mixed iTunes accounts funny
96,2009-03-09T17:00:00,increase,0.25,Negative,Been using Kindle 2 week Great reading Love cons poor navigation wireless connectivity Would Apple take shot
97,2009-03-09T17:00:00,increase,0.25,Negative,First time Ive asked news Im afraid Perhaps try Apple
98,2009-03-09T17:00:00,increase,0.25,Negative,lithium monitors apple xsan servers clients windows trying first time expectation high
99,2009-03-09T17:00:00,increase,0.25,Negative,Poor apple I meds I get migraines I could send way lol
100,2009-01-20T17:00:00,increase,0.2,Positive,says hey apple make possible two people run itunes windows pc time 2009
101,2009-01-20T17:00:00,increase,0.2,Negative,Sitting floor Cpb lobby eating apple pie watching history happen
102,2009-01-20T17:00:00,increase,0.2,Positive,During My Country Tis Thee thing patriotic I could ask Bald Eagle humping Apple Pie shaped like USA
103,2009-01-20T17:00:00,increase,0.2,Negative,CNN big screen work Apple pie Boulder hot dogs Miami
104,2009-01-20T17:00:00,increase,0.2,Positive,hmmm delicious apple
105,2009-01-20T17:00:00,increase,0.2,Positive,Seems presentation innovation using Apple example So far nothing banking FFZ
106,2009-01-20T17:00:00,increase,0.2,Positive,Breakfast hoy hoy ham eggs apple
107,2009-01-20T17:00:00,increase,0.2,Negative,Steve Jobs Apple Chief Executive
108,2009-01-20T17:00:00,increase,0.2,Positive,loves baseball apple pie President believe
109,2009-01-20T17:00:00,increase,0.2,Positive,I feel like one invited party seeing inaug coverage μblogs today goes fashion golden apple
110,2009-01-20T17:00:00,increase,0.2,Negative,Feeling hungry Big Apple Walked three blocks Sun office morning past Chrysler building Grand Central station
111,2009-01-20T17:00:00,increase,0.2,Positive,Watching inauguration apple store boylston
112,2009-01-20T17:00:00,increase,0.2,Negative,everyone apple store turn appletv tv watch
113,2009-01-20T17:00:00,increase,0.2,Positive,My Happy Inaguration Day apple tastes like sweet change
114,2009-01-20T17:00:00,increase,0.2,Positive,17 us watching together complete potluck goodies We paper cups sparkling apple juice ready toast President Obama
115,2009-01-20T17:00:00,increase,0.2,Positive,You mean MacTalk voice Apple tap
116,2009-01-20T17:00:00,increase,0.2,Negative,Im apple genius many crashes
117,2009-01-20T17:00:00,increase,0.2,Negative,I didnt anything morning read BBC news No idea Maybe Apple wired OS X automatically
118,2009-01-20T17:00:00,increase,0.2,Positive,They keep calling National Mall I dont see Orange Julius Spencer Gifts let alone Apple Store Sunglass Hut
119,2009-01-20T17:00:00,increase,0.2,Negative,Where closest Apple store Lausanne Would faster
120,2009-01-20T17:00:00,increase,0.2,Positive,Ate 2 cinnamon rolls chocolate milk breakfast went apple make feel better
121,2009-01-20T17:00:00,increase,0.2,Positive,apple crisp granola taste good
122,2009-01-20T17:00:00,increase,0.2,Positive,Reminiscing I remember giving Apple Newton curator St Petersburg Museum use abstractlanguage art piece
123,2009-01-20T17:00:00,increase,0.2,Negative,Wow Tried download ustream client Apple App Store App Store looks frozen
124,2009-01-20T17:00:00,increase,0.2,Positive,could really use latte apple fritter
125,2009-01-20T17:00:00,increase,0.2,Negative,No I want Apple update OS No I want Time Machine back Stop interrupting stream
126,2009-01-20T17:00:00,increase,0.2,Positive,finishing first presentation MSSQL 2008 DBA Training Apples Keynote iWork09 Pretty cool app
127,2009-01-20T17:00:00,increase,0.2,Positive,hold see Apple logo
128,2009-01-20T17:00:00,increase,0.2,Negative,nvm eff anyone point direction live txtbased feed event la Apple keynotes CES
129,2009-01-20T17:00:00,increase,0.2,Positive,Moved BoxeeApple TV Web watching inauguration plain ol TV POTV For stuff like works great
130,2009-01-20T17:00:00,increase,0.2,Negative,Oh boy Apple events inaugurations You cant escape At least twitter
131,2009-01-20T17:00:00,increase,0.2,Negative,Apple expensive works well
132,2009-01-20T17:00:00,increase,0.2,Positive,Michelles gloves classy Apple green I believe
133,2009-01-20T17:00:00,increase,0.2,Negative,Got cider apple bar Nothing compares Off mtg hope goes better last weeks
134,2009-01-20T17:00:00,increase,0.2,Negative,My courier delivery show Apple regent st emergency purchase job tomorrow
135,2009-01-20T17:00:00,increase,0.2,Positive,Just wee apple pie listening Obama inauguration background Could I American
136,2009-01-20T17:00:00,increase,0.2,Negative,upstairs right outside apple storethey ahve projector
137,2009-01-20T17:00:00,increase,0.2,Negative,Apple keeps deleting forum posts stating webmail sucks
138,2009-01-20T17:00:00,increase,0.2,Negative,get apple time machine easy transition
139,2009-01-20T17:00:00,increase,0.2,Negative,Obama going president I downed whole jar apple sauce hair pretty I feel twitterblitz coming JUMP KICKS
140,2009-01-20T17:00:00,increase,0.2,Positive,mexican veggie use ti alot salsas etc like cross potato apple
141,2009-01-20T17:00:00,increase,0.2,Negative,Did anything special steps apply pre Apple Tv 22 software update
142,2009-01-20T17:00:00,increase,0.2,Negative,While getting email Apple Repair Center started fix MacBook pro inauguration begin
143,2009-01-20T17:00:00,increase,0.2,Negative,go apple stote Btown They help They square
144,2009-01-20T17:00:00,increase,0.2,Negative,I think graphics chip dropped Apple service shop morning repair Got ta love 3 year warranties
145,2009-01-20T17:00:00,increase,0.2,Negative,wish could run background Wish Apple would allow programs
146,2009-01-20T17:00:00,increase,0.2,Positive,nice profile image nice fiona apple song
147,2009-01-20T17:00:00,increase,0.2,Negative,29900 500 GB 49900 TB They wireless also wireless router Apple rocks
148,2009-01-20T17:00:00,increase,0.2,Positive,Weve got apple pie office jion inaug09 spirit
149,2009-01-20T17:00:00,increase,0.2,Negative,watching coverage Apple iTouch via USTREAM well Mac via CNN Remember Cisco plumbing behind
150,2009-01-20T17:00:00,increase,0.2,Positive,done little reading check marks daily apple often like ideas eating want healthy way stay lean
151,2009-01-20T17:00:00,increase,0.2,Negative,Apples stock seem excited Obama everyone else Bummer
152,2009-01-20T17:00:00,increase,0.2,Positive,Glad able witness inauguration Barack Obama wish Apple would make sound controls OSX work better P
153,2009-01-20T17:00:00,increase,0.2,Positive,recovering brash attempt combine Cracklin Oat Bran Cinnamon Crunch Total Apple Cinnamon Cheerios Toomuchcinnamon
154,2009-01-20T17:00:00,increase,0.2,Negative,Slideshare truly blows away every time I view presentation Its got works feel apple products
155,2009-01-20T17:00:00,increase,0.2,Positive,I also food inspired celebrate inaug09 Apple pie last night Will pu cupcake gauntlet get baking
156,2009-01-20T17:00:00,increase,0.2,Positive,I bet thought got Apple
157,2009-01-20T17:00:00,increase,0.2,Negative,apple sauce cinnamon rice flour stivea They werent bad A little sticky though
158,2009-01-20T17:00:00,increase,0.2,Positive,take bath get high apple lol national
159,2009-01-20T17:00:00,increase,0.2,Negative,new update says reinstall fix problem v14 update approved Apple
160,2009-01-20T17:00:00,increase,0.2,Negative,It guess people take gloves use iPhone pissed Apple Those poor people DC suffering
161,2009-01-20T17:00:00,increase,0.2,Positive,Fried eggs apple cider UK Office Good morning
162,2009-01-20T17:00:00,increase,0.2,Negative,RIM And Microsoft look releasing AppleLike Application Stores OSes I hope still grab apps places
163,2009-01-20T17:00:00,increase,0.2,Negative,got ipod touch pessy thinking writing apps apple steal 30 w0000p cool thou
164,2009-01-20T17:00:00,increase,0.2,Negative,I agree I dont think large company heavily dependent CEO identity success Apple
165,2009-01-20T17:00:00,increase,0.2,Negative,Is back big apple gotten grieving Ravens hey pitchers catchers report little three weeks
166,2009-01-20T17:00:00,increase,0.2,Positive,brother trying convert apple sony discounts tempting
167,2009-01-20T17:00:00,increase,0.2,Positive,like said bring em list delete option seems obvious feature apple implement
168,2009-01-20T17:00:00,increase,0.2,Negative,Cox Apple 35 cals
169,2009-01-20T17:00:00,increase,0.2,Positive,wondering got boxee running newest version apple tv
170,2009-01-20T17:00:00,increase,0.2,Negative,zero interest apples desktop os would buy iphone based tablet right interface nice
171,2009-01-20T17:00:00,increase,0.2,Negative,Do think apple store would take iPhone apart get rid dust screen Its driving crazy
172,2009-01-20T17:00:00,increase,0.2,Positive,Next Inning Technology Research Previews Earnings Apple Google Nokia Cree Source PR Newswire
173,2009-01-20T17:00:00,increase,0.2,Positive,Ive jicama kind like applepotato theyre great salads
174,2009-01-20T17:00:00,increase,0.2,Positive,inauguration watching full swingwe got apple pie red white blue fruit pizza lunch smoke daddyyummmm
175,2009-01-20T17:00:00,increase,0.2,Negative,Thats partly great phone Apple make slideout keyboard
176,2009-01-20T17:00:00,increase,0.2,Positive,Dude Im tellin ya roads perfect smooth like Apple built skeeball ramp
177,2009-01-20T17:00:00,increase,0.2,Negative,Apple stalling video capturestreaming No vid bettery battery specs b Apple Qik
178,2009-01-20T17:00:00,increase,0.2,Negative,Wanker security man threw Apple Store today DICK
179,2009-01-20T17:00:00,increase,0.2,Negative,Got computer back Apple care covered everything free
180,2009-01-20T17:00:00,increase,0.2,Negative,Apple Xcode got useless error Friday tried today worked problem
181,2009-01-20T17:00:00,increase,0.2,Positive,Just like Apple product
182,2009-01-20T17:00:00,increase,0.2,Negative,Yeah I really wonder Apple doesnt allow video capturestream recording
183,2009-01-20T17:00:00,increase,0.2,Negative,I fear I may turn apple
184,2009-01-20T17:00:00,increase,0.2,Positive,Shift apple 4 really useful shortcut I know Thanks
185,2009-01-20T17:00:00,increase,0.2,Negative,This apple smells like excreted aging monkey colon disease I think Id better wash
186,2009-01-20T17:00:00,increase,0.2,Positive,oohi heard Jicama like cross apple potato
187,2009-01-20T17:00:00,increase,0.2,Negative,Apple reports quarterly earnings Wed looking like going tad lower expected according
188,2009-01-20T17:00:00,increase,0.2,Negative,Idea Apple may switched higherbitrate iTunes Plus drive customers expensive highercapacity iPods
189,2009-01-20T17:00:00,increase,0.2,Positive,gambling Apple better capitalisation RBS Or expecting instant Obama feel good bounce
190,2009-01-20T17:00:00,increase,0.2,Negative,apple guess
191,2009-01-20T17:00:00,increase,0.2,Negative,Ustream downloaded Apple Store Now I need wifi bus Id golden Stream inaug09 iPhone video
192,2009-01-20T17:00:00,increase,0.2,Positive,The way gets implemented gon na marketshaker Im sure Apple watching closely loading sleeves Haha
193,2009-01-20T17:00:00,increase,0.2,Negative,apple external drive
194,2009-01-20T17:00:00,increase,0.2,Positive,Apple breaks fresh session lows dips probe NovJan52wk range low 7914
195,2009-01-20T17:00:00,increase,0.2,Negative,Im glad Ustream app wish apple would alowed 3G everything
196,2009-01-20T17:00:00,increase,0.2,Positive,Watching Obama Apple TV via Boxee At 12 pm I longer pay gas school house W00t
197,2009-01-20T17:00:00,increase,0.2,Positive,Twitter crazy slow today Am I believe universe loves Apple enlightened enough twitter inauguration Wo
198,2009-01-20T17:00:00,increase,0.2,Positive,Probably roast pork n apple sauce sarnie since I deliberately chose HUGE piece pork Sundays roast dinner
199,2009-01-20T17:00:00,increase,0.2,Negative,apple stock falling I think Steve Jobs taking medical leave
200,2008-04-15T17:00:00,increase,0.17,Negative,Firmware del Apple Wireless Keyboard Actualizado De momento las teclas siguen tal cual han aparecido pantallitas OLED
201,2008-04-15T17:00:00,increase,0.17,Negative,At working drinking apple piss
202,2008-04-15T17:00:00,increase,0.17,Negative,At work drinking apple pee
203,2008-04-15T17:00:00,increase,0.17,Positive,eating apple
204,2008-04-15T17:00:00,increase,0.17,Negative,Going order one new thin quiet apple keyboards She types like hail storm tin roof
205,2008-04-15T17:00:00,increase,0.17,Negative,Apple bloatware 500MB iPodSoftwareUpdater drive Buhbye Delete
206,2008-04-15T17:00:00,increase,0.17,Positive,It looks like subscribe Apples blackcostsmore thought huh Jeez
207,2008-04-15T17:00:00,increase,0.17,Negative,I experiencing severe technolust Apple iTouch What say Should I give
208,2008-04-15T17:00:00,increase,0.17,Positive,lol got ta love new Apple smell
209,2008-04-15T17:00:00,increase,0.17,Negative,apple cinnamon rice cakes pretty good bad ill hungry 65 minutes
210,2008-04-15T17:00:00,increase,0.17,Negative,Lol Got Apple Keyboard 2wks ago cant say Ive tried smelling Love tho lol
211,2008-04-15T17:00:00,increase,0.17,Negative,Roxio Crunch Physical Roxio Crunch Physical3999Roxio Crunch essential video converter Apple TV
212,2008-04-15T17:00:00,increase,0.17,Negative,Roxio Crunch Download Roxio Crunch Download3999Roxio Crunch essential video converter Apple TV
213,2008-04-15T17:00:00,increase,0.17,Negative,So cheapest place Apple bluetooth KB mighty mouse Anybody know
214,2008-04-15T17:00:00,increase,0.17,Negative,Antsy Ate yogurt apple Want get outside Must run free
215,2008-04-15T17:00:00,increase,0.17,Positive,That sounds good Very nice Apple
216,2008-04-15T17:00:00,increase,0.17,Positive,Im girl would change name become foreign apple picker falls weak knees Jose matador fun
217,2008-04-15T17:00:00,increase,0.17,Negative,The Apple Keyboard Firmware update seems fixed squeaky tab key issue hmmmm
218,2008-04-15T17:00:00,increase,0.17,Positive,dont apple sue Psystar could open antitrust suits Apple
219,2008-04-15T17:00:00,increase,0.17,Negative,Enjoying sunshine apple slicer fact theres light end tunnel And tunnel aint long either
220,2008-04-15T17:00:00,increase,0.17,Negative,Facebook deleted Apple Inc fan page
221,2008-04-15T17:00:00,increase,0.17,Negative,Good news Apple They allow reload music I ever bought
222,2008-04-15T17:00:00,increase,0.17,Positive,petes coffee Burlingame Next Apple store free wifi Nice combo
223,2008-04-15T17:00:00,increase,0.17,Negative,noticing apple didnt list iPod list
224,2008-04-15T17:00:00,increase,0.17,Negative,Suffering due lack sleep Not helpful teaching class Especially class challenging Apple SE
225,2008-04-15T17:00:00,increase,0.17,Negative,Thanks Apple iPhone problem Swap new phone Restore backup Im right back I like never happened
226,2008-04-15T17:00:00,increase,0.17,Negative,I dont think I Apple Hardware Test located
227,2008-04-15T17:00:00,increase,0.17,Negative,TORX Phillips head Powerbook back Apple Store new logic board increased 1 GB memory I US
228,2008-04-15T17:00:00,increase,0.17,Negative,sitting couch folding laundry watching Larry Boy Bad Apple
229,2008-04-15T17:00:00,increase,0.17,Negative,Aargh Another brushoff Apple We currently reviewing applications iPhone Developer Programs contact soon
230,2008-04-15T17:00:00,increase,0.17,Negative,went sheesha bar last night went home feeling dizzy cappucino apple lemon flavored sheesha try next time
231,2008-04-15T17:00:00,increase,0.17,Negative,At home upgrading Apple TV
232,2008-04-15T17:00:00,increase,0.17,Negative,Dear Apple Just know moment drop updates 30 Cinema display Ill ordering Been waiting thoughMe
233,2008-04-15T17:00:00,increase,0.17,Positive,Go go gadget Apple iWork Keynote oh sorry youve hours P
234,2008-04-15T17:00:00,increase,0.17,Negative,interestingly Apple arent cutting iPhone price UK store
235,2008-04-15T17:00:00,increase,0.17,Negative,Entourage frequently switch apple mail ical address book
236,2008-04-15T17:00:00,increase,0.17,Positive,Explaining Apple products people I commission Will Cult Mac still exist everyone got one
237,2008-04-15T17:00:00,increase,0.17,Negative,Just bought 16GB ipod touch Man thing cool Its fourth ipod Damn Apple making buy new one every 2 years
238,2008-04-15T17:00:00,increase,0.17,Negative,grr first corded iPhone headsets mic bit dust Apple BT headset refusing work
239,2008-04-15T17:00:00,increase,0.17,Negative,Taking bike apple store first ride year
240,2008-04-15T17:00:00,increase,0.17,Positive,I used enjoy browsing Apple store assault youre actively buying something
241,2008-04-15T17:00:00,increase,0.17,Negative,Apple called My computer ready
242,2008-04-15T17:00:00,increase,0.17,Positive,stick apple logo might surprised call quicktake shuffle needs 8 pics
243,2008-04-15T17:00:00,increase,0.17,Positive,I liked better Apple sent WWDC DVDs You click Get Movie EVERYSINGLEONE Then burn
244,2008-04-15T17:00:00,increase,0.17,Positive,I highly highly recommend spending minutes new apple keyboard grabbing one I think perfect
245,2008-04-15T17:00:00,increase,0.17,Positive,Plaxo best use Apple Mail Address Book iCal problem company Exchange server thus Entourag
246,2008-04-15T17:00:00,increase,0.17,Negative,Plaxo best use Apple Mail Address Book iCal problem company Exchange server thus Ento
247,2008-04-15T17:00:00,increase,0.17,Negative,Why destroy Apple Microsoft see takes us future
248,2008-04-15T17:00:00,increase,0.17,Negative,Quicktime gone far long world builtin software update feature Get program Apple
249,2008-04-15T17:00:00,increase,0.17,Negative,learned resend iTunes gift lost ether matter think Apple I think iTunes UI poor
250,2008-04-15T17:00:00,increase,0.17,Negative,interesting Psystar maker new desktop mac clone wants challenge apples EULA court saying violates Monopoly laws
251,2008-04-15T17:00:00,increase,0.17,Negative,Fly pretty lay waste Curpetino Apple betrayed must punished Kill
252,2008-04-15T17:00:00,increase,0.17,Positive,Most people favorite coffee shop Apple laptops gt75 Sweet
253,2008-04-15T17:00:00,increase,0.17,Negative,Do need get something country Apple Stores
254,2008-04-15T17:00:00,increase,0.17,Positive,I saying exact thing It would win win situation Apple content providers alike
255,2008-04-15T17:00:00,increase,0.17,Positive,two old Apple digital cameras well called QuickTake among first digital cameras market
256,2008-04-15T17:00:00,increase,0.17,Positive,Never judge day first impressions Mine looking Observed catering class got baked apple ice cream Yummy
257,2008-04-15T17:00:00,increase,0.17,Negative,Just ate apple pastry apple consecutively see brought enlightenment Just made feel bemused confused
258,2008-04-15T17:00:00,increase,0.17,Negative,yeah Mythtv cool I time mess thati thought making mac mini apple tv though
259,2008-04-15T17:00:00,increase,0.17,Negative,My boss generally like You need okay But balks buying Mac reason Hes probably apple hater
260,2008-04-15T17:00:00,increase,0.17,Negative,Why Apple Microsoft interoperate play nicely together Wheres single signon damn
261,2008-04-15T17:00:00,increase,0.17,Negative,o2 cuts £100 iPhone price cut apple going
262,2008-04-15T17:00:00,increase,0.17,Negative,want Apple TV capability play 1080p content OR Mac mini HDMI 13
263,2008-04-15T17:00:00,increase,0.17,Negative,Switching back Gmail interface months Apple Mail IMAP For Gmail better way
264,2008-04-15T17:00:00,increase,0.17,Negative,Yes Apple install comment Ive uninstall Safari twice home puter
265,2008-04-15T17:00:00,increase,0.17,Positive,1020 AM 4 eggs 800 jello 160 choc pudding 160 apple juice 100
266,2008-04-15T17:00:00,increase,0.17,Positive,Its time work For breakfast Im eating apple Diet Root Beer
267,2008-04-15T17:00:00,increase,0.17,Positive,lunch perusing apple products
268,2008-04-15T17:00:00,increase,0.17,Negative,LOL reading Psystar argues Apple monopoly completely discounting existence established operating systems
269,2008-04-15T17:00:00,increase,0.17,Positive,Listening shuffled music via ear buds seems shuffle apple means really random
270,2008-04-15T17:00:00,increase,0.17,Negative,Running count Apple 2 pc 3
