id,date,class,percent,text
25,2009-03-09T17:00:00,increase,0.25,"@mrubioc Please, oh Apple, hear the plea for mercy from your serfs!"
26,2009-03-09T17:00:00,increase,0.25,Would have been nice if Apple allows Firmware updates using P2P softwares. Still brooding on my slow EDGE's inability to upgrade beyond 2.0
27,2009-03-09T17:00:00,increase,0.25,partied at Apple in Hollywood sat... If you like really rich blond chicks it's a great place.  they had good Dj's though.
28,2009-03-09T17:00:00,increase,0.25,- transition to Apple completed - no more PC on my desks
29,2009-03-09T17:00:00,increase,0.25,"@Dan_Christensen First  you are a fruitest.  Some of my best trees are apple, 2nd, you raised my blood pressure, 3rd what a thrill ride."
30,2009-03-09T17:00:00,increase,0.25,@kinaj Make an apple/automator script for it ^^
31,2009-03-09T17:00:00,increase,0.25,Rumor for the Apple Netbook again.  Do you think it's real?
32,2009-03-09T17:00:00,increase,0.25,"Lunch Bell: Turkey Sandwich, apple, baked lays, water.  6/10"
33,2009-03-09T17:00:00,increase,0.25,"watched The Dark Knight last evening. (tried reading but Obj-C book was zzzz)  great movie. watched in HD, 60"" screen via Apple TV."
34,2009-03-09T17:00:00,increase,0.25,"bye apple mail, helloooo thunderbird!"
35,2009-03-09T17:00:00,increase,0.25,RT @mike_gordon Ridin in van with a beet celery carrot apple ginger blueberry raspberry juice
36,2009-03-09T17:00:00,increase,0.25,Apple to make NetBooks? I wonder how they would come out with a low price?
37,2009-03-09T17:00:00,increase,0.25,There seems to be a strong correlation between Ducati owners and Apple computer owners or the other way around no?
38,2009-03-09T17:00:00,increase,0.25,"Slow start to the morning, but I have a coffee IV running hardcore.  Fingers crossed that Apple will drop this ""reported"" netbook in q3."
39,2009-03-09T17:00:00,increase,0.25,"dear apple, if I buy the phone, how is it illegal if I dont want to be locked in to you? I can't pirate myself can I?"
40,2009-03-09T17:00:00,increase,0.25,"In the mood for gooey, crunchy, warm apple crumble with vanilla cream"
41,2009-03-09T17:00:00,increase,0.25,Just uploaded Tap Memory to the app store. Waiting for review from Apple.
42,2009-03-09T17:00:00,increase,0.25,heading to chapel... then to the Apple Store
43,2009-03-09T17:00:00,increase,0.25,"good morning, apple jacks and work"
44,2009-03-09T17:00:00,increase,0.25,"There is a small fly on my screen, which is proving to be decidedly distracting,think it is gorging on the apple juice which sprayed earlier"
45,2009-03-09T17:00:00,increase,0.25,back from the apple store. new iphone in hand. life is good again
46,2009-03-09T17:00:00,increase,0.25,I washed his ipod. It doesn't work anymore and I am so sorry. He's taking it to the Apple store.
47,2009-03-09T17:00:00,increase,0.25,@Lee5 So what kind of bags will Apple give you? Paper? No bag?
48,2009-03-09T17:00:00,increase,0.25,"I wish that I could click on a artist's name in iTunes & be taken to my collection of them, not Apple's."
49,2009-03-09T17:00:00,increase,0.25,Apple Netbook soon. Hmmm
50,2009-03-09T17:00:00,increase,0.25,"Very disappointed to discover that Raymarine CPU will NOT drive my cool Apple 20"" monitor :(   Nerdvana 2 now getting a less-cool LG monitor"
51,2009-03-09T17:00:00,increase,0.25,"I'm up, eating mangos and apple juice"
52,2009-03-09T17:00:00,increase,0.25,Back from checking out the different Apple laptops! What to do?!
53,2009-03-09T17:00:00,increase,0.25,there's a beautiful new iphone 3G sitting on my desk but nay it won't work... i have to send it back to apple and wait 2 weeks for a repair!
54,2009-03-09T17:00:00,increase,0.25,"If the sun is shining, get out in it!  Healing for mental health, especially the blues. Gorgeous in NC :). Heading out with my Apple!"
55,2009-03-09T17:00:00,increase,0.25,"@human3rror What have you been using? I swear by Apple Mail, especially with Data Detectors into iCal and LDAP support."
56,2009-03-09T17:00:00,increase,0.25,ew pitchfork apple add is nasty isnt it
57,2009-03-09T17:00:00,increase,0.25,in apple store on a fancy macbook i want one now!!
58,2009-03-09T17:00:00,increase,0.25,"I've already eaten my apple, my cookie, AND my sandwich, and it's not even 11AM yet."
59,2009-03-09T17:00:00,increase,0.25,"@sjhooray Apple works, seryoso!!!!"
60,2009-03-09T17:00:00,increase,0.25,"@human3rror   Apple Mail - all email is attached to your account - beware, if you delete account later, all mail will be deleted!"
61,2009-03-09T17:00:00,increase,0.25,"Thanks @mr_apple (you do so many interesting things), @alexgamela (do you have pics of Portugal?),  @Sleuthy (I like your Twitter name!)"
62,2009-03-09T17:00:00,increase,0.25,"bagel and an apple for lunch. Really wanted to wolf down a chocolate croquante, but told myself no!"
63,2009-03-09T17:00:00,increase,0.25,At apple store :-)
64,2009-03-09T17:00:00,increase,0.25,Starting to snow outside... will skip the Apple Store trip today.
65,2009-03-09T17:00:00,increase,0.25,@CatherineAD Every song Fiona Apple has published can be an anthem at one point or another.  She's brilliant.
66,2009-03-09T17:00:00,increase,0.25,"@Ihnatko when Apple changes standards, they should include a cable: like, say mini DVI and FW 800."
67,2009-03-09T17:00:00,increase,0.25,Does anyone know how to connect an Apple TV to a TV without using HDMI  ?  DVI ok for video but for the sound ?
68,2009-03-09T17:00:00,increase,0.25,"@stevepavlina I dont know if you can - rent one maybe? Apple does 14 day returns, but not 30 day, and the staff have zero power to negotiate"
69,2009-03-09T17:00:00,increase,0.25,Apple are being IDIOTS! and charging me £30 to get a new phone sent out to me when its there fault its broken :(
70,2009-03-09T17:00:00,increase,0.25,Keys to starting an Apple rumor: 1) Make something up 2) Talk about it incessantly 3) find someone who makes prototype graphics 4) post it!
71,2009-03-09T17:00:00,increase,0.25,"loving a plate of avocado, apple and soaked almonds. I love foods alphafoods."
72,2009-03-09T17:00:00,increase,0.25,"mmm: apple-grape-kiwi-cucumber-parsley-ginger juice, post yoga."
73,2009-03-09T17:00:00,increase,0.25,"How belong before we see Apple's Kindle killer? iPhone form factor, but just bigger?"
74,2009-03-09T17:00:00,increase,0.25,Today's anthem: 'Oh Well' by Fiona Apple. Never has a song been so apt. Actually I think if I was a country it would be my National Anthem.
75,2009-03-09T17:00:00,increase,0.25,Google is down below $300 and Baidu is holding its own. Apple around 85
76,2009-03-09T17:00:00,increase,0.25,@Snookster An apple themed weekend then? Mine was also fantabulous
77,2009-03-09T17:00:00,increase,0.25,Nokia opens mobile app arms race vs. Apple - ZDNet: Nokia opens mobile app arms race vs. AppleZDNetNokia is coming out swinging against A..
78,2009-03-09T17:00:00,increase,0.25,trying to work out how to sync outlook to google to Apple to iphone...
79,2009-03-09T17:00:00,increase,0.25,"With Linux (incl. Android) on the low end, Apple on high end, M$ will be feeling the squeeze play."
80,2009-03-09T17:00:00,increase,0.25,"found an apple cinnamon muffin -- ruining my dinner, probably"
81,2009-03-09T17:00:00,increase,0.25,"RT @human3rror: slowly moving stuff into apple mail... is apple mail really that good? // I use it, but don't like the sorting features much"
82,2009-03-09T17:00:00,increase,0.25,@lilyroseallen hmmm sounds good? What's the crunchy part? Nuts or more of a Apple crunch type?
83,2009-03-09T17:00:00,increase,0.25,"@cubanpastor Being a new Mac user...If I were you, I'd go for the Double Apple"
84,2009-03-09T17:00:00,increase,0.25,"Hey PC users, If hardware manufacturers shipped stickers with their PC's,  would you slap them on your cars? Or is that uniquely Apple love?"
85,2009-03-09T17:00:00,increase,0.25,@Schofe Can I help schofe? I am a mac genius at an apple store
86,2009-03-09T17:00:00,increase,0.25,"@bagombo David & I still mostly wear Apple retail shirts, since that is the majority of our wardrobe!"
87,2009-03-09T17:00:00,increase,0.25,Loving the Apple Remote app for iPod Touch - I'm changing tracks every 20 seconds just for the hell of it!
88,2009-03-09T17:00:00,increase,0.25,Problem may well have been Bluetooth as it has now disappeared from my MacBook Pro! Lots of posts on this problem on Apple  forum.
89,2009-03-09T17:00:00,increase,0.25,@O2UKOfficial Ok thanks. Don't think Apple will say anything though :(
90,2009-03-09T17:00:00,increase,0.25,@kooljaek check out non-apple places to fix it. they charge you less. I'm surprised apple didn't offer you a refurb replacement
91,2009-03-09T17:00:00,increase,0.25,Still waiting at the apple store. Just thinking I need to get me a Dr. Who coat while I'm here.
92,2009-03-09T17:00:00,increase,0.25,Big queue in the Apple Store. Several people buying the same adaptor as me.
93,2009-03-09T17:00:00,increase,0.25,#flylady @flyingwithkids Love your blog too! Will definitely try out y recipes starting with apple bread (tho I had to 'google' Oleo! LOL)
94,2009-03-09T17:00:00,increase,0.25,So I can read a .xls file on my iPhone but not a Numbers file. APPLE WTF!!!?
95,2009-03-09T17:00:00,increase,0.25,"@nielskob ya, Apple should finally provide promo codes for non-US! Those bugs with 2 mixed iTunes accounts are not funny :-("
96,2009-03-09T17:00:00,increase,0.25,Been using Kindle 2 for a week now. Great for reading. Love it. cons- poor navigation and wireless connectivity. Would Apple to take a shot.
97,2009-03-09T17:00:00,increase,0.25,"@chrisanewman First time I've been asked in a while but no, no news I'm afraid. Perhaps try Apple?"
98,2009-03-09T17:00:00,increase,0.25,"lithium monitors apple xsan, servers, clients, and windows too. trying it for the first time. expectation is high"
99,2009-03-09T17:00:00,increase,0.25,"@TheFirstStrike Poor apple.  I have meds for when I get migraines I could send your way, lol."
100,2009-01-20T17:00:00,increase,0.2,"says, ""hey apple ... make it possible for two people to run itunes on the same windows pc at the same time; this is 2009 after all"""
101,2009-01-20T17:00:00,increase,0.2,"Sitting on the floor of Cpb lobby eating apple pie, watching history happen"
102,2009-01-20T17:00:00,increase,0.2,"During ""My Country Tis of Thee"" the only thing more patriotic I could ask for is a Bald Eagle humping an Apple Pie shaped like the USA"
103,2009-01-20T17:00:00,increase,0.2,"CNN on the big screen at work. Apple pie in Boulder, hot dogs in Miami."
104,2009-01-20T17:00:00,increase,0.2,hmmm delicious apple
105,2009-01-20T17:00:00,increase,0.2,"Seems to be a presentation about innovation, using Apple as an example. So far nothing on banking. #FFZ"
106,2009-01-20T17:00:00,increase,0.2,"Breakfast: hoy hoy, ham eggs, apple"
107,2009-01-20T17:00:00,increase,0.2,Steve Jobs	Apple	Chief Executive
108,2009-01-20T17:00:00,increase,0.2,"loves baseball, apple pie, and a President she can believe in."
109,2009-01-20T17:00:00,increase,0.2,I feel like the only one not invited to the party after seeing all the inaug. coverage on the μblogs today. (goes to fashion golden apple)
110,2009-01-20T17:00:00,increase,0.2,"Feeling hungry in the Big Apple. Walked three blocks to the Sun office this morning, past the Chrysler building and Grand Central station"
111,2009-01-20T17:00:00,increase,0.2,Watching the inauguration at the apple store on boylston
112,2009-01-20T17:00:00,increase,0.2,"everyone at the apple store, turn on the appletv  tv and watch this!"
113,2009-01-20T17:00:00,increase,0.2,My Happy Inaguration Day apple tastes like sweet change!
114,2009-01-20T17:00:00,increase,0.2,17 of us watching it together complete with potluck goodies. We have paper cups of sparkling apple juice ready to toast President Obama. :)
115,2009-01-20T17:00:00,increase,0.2,@THErealDVORAK You mean a MacTalk voice?  Apple should tap that.
116,2009-01-20T17:00:00,increase,0.2,@nosugrefneb I'm no apple genius.... but with the many crashes you have....
117,2009-01-20T17:00:00,increase,0.2,@weathergrrrl I didn't do anything this morning but read some BBC news. No idea. Maybe Apple wired OS X to do it automatically.
118,2009-01-20T17:00:00,increase,0.2,"They keep calling it the ""National Mall,"" but I don't see an Orange Julius or Spencer Gifts, let alone an Apple Store or Sunglass Hut."
119,2009-01-20T17:00:00,increase,0.2,@obruchez Where is closest Apple store from Lausanne? Would they be faster than that?
120,2009-01-20T17:00:00,increase,0.2,Ate 2 cinnamon rolls and chocolate milk for breakfast... went and had an apple to make myself feel better about it.
121,2009-01-20T17:00:00,increase,0.2,"apple crisp from granola, taste good"
122,2009-01-20T17:00:00,increase,0.2,"Reminiscing, I remember giving my Apple Newton to a curator at the St. Petersburg Museum, to use as an abstract-language art piece."
123,2009-01-20T17:00:00,increase,0.2,Wow. Tried to download the ustream client from the Apple App Store. App Store looks frozen.
124,2009-01-20T17:00:00,increase,0.2,could really use a latte and an apple fritter
125,2009-01-20T17:00:00,increase,0.2,"No, I do not want Apple to update my OS. No, I do not want Time Machine to back me up. Stop interrupting my stream!"
126,2009-01-20T17:00:00,increase,0.2,finishing my first presentation (MS-SQL 2008 DBA Training) with Apple's Keynote from iWork'09. Pretty cool app ...
127,2009-01-20T17:00:00,increase,0.2,@alansmitheejp  hold until you see the Apple logo
128,2009-01-20T17:00:00,increase,0.2,nvm. eff that! can anyone point me in the direction of a live txt-based feed of the event? a la Apple keynotes or CES?
129,2009-01-20T17:00:00,increase,0.2,"Moved from Boxee/Apple TV and Web to watching inauguration on plain ol' TV (POTV). For stuff like this, it works great."
130,2009-01-20T17:00:00,increase,0.2,Oh boy. Apple events and inaugurations: You can't escape them. At least not on twitter.
131,2009-01-20T17:00:00,increase,0.2,"@buriguri Apple is more expensive, but works well."
132,2009-01-20T17:00:00,increase,0.2,"Michelle's gloves are classy. Apple green, I believe."
133,2009-01-20T17:00:00,increase,0.2,Got cider from apple bar! Nothing compares! Off to a mtg hope it goes better then last weeks!
134,2009-01-20T17:00:00,increase,0.2,"My courier delivery is a no show - so off to Apple regent st now, emergency purchase for job tomorrow"
135,2009-01-20T17:00:00,increase,0.2,Just had me a wee apple pie while listening to the Obama inauguration in the background. Could I be any more American?
136,2009-01-20T17:00:00,increase,0.2,@rossimo upstairs right outside the apple store...they ahve a projector
137,2009-01-20T17:00:00,increase,0.2,Apple keeps deleting my forum posts stating why their webmail sucks
138,2009-01-20T17:00:00,increase,0.2,@travlR get an apple with time machine - easy transition
139,2009-01-20T17:00:00,increase,0.2,"Obama is going to be president, I just downed a whole jar of apple sauce and my hair is pretty. I feel a twitterblitz coming on. JUMP KICKS!"
140,2009-01-20T17:00:00,increase,0.2,"@Artfire it's a mexican veggie, they use ti alot in salsas etc.. like a cross between a potato and an apple."
141,2009-01-20T17:00:00,increase,0.2,@camflan Did you have to do anything special or do the same steps apply pre Apple Tv 2.2 software update?
142,2009-01-20T17:00:00,increase,0.2,"While getting an email from Apple Repair Center that they started to fix my MacBook pro, the inauguration is about to begin..."
143,2009-01-20T17:00:00,increase,0.2,@dtweaver go to the apple stote in B-town. They can help you. They are on the square.
144,2009-01-20T17:00:00,increase,0.2,"@WesleyRiot I think it's the graphics chip, dropped it off at the Apple service shop this morning for repair. Gotta love 3 year warranties."
145,2009-01-20T17:00:00,increase,0.2,@tablezero wish it could run in the background.  Wish Apple would allow programs to do that.
146,2009-01-20T17:00:00,increase,0.2,@shawnz nice profile image of you.... & a nice fiona apple song ^_^
147,2009-01-20T17:00:00,increase,0.2,@dtweaver 299.00 for 500 GB 499.00 for TB. They are wireless and they are also a wireless router. Apple rocks!
148,2009-01-20T17:00:00,increase,0.2,We've got some apple pie in the office to jion in the #inaug09  spirit
149,2009-01-20T17:00:00,increase,0.2,watching coverage on the Apple iTouch via USTREAM as well as on the Mac via CNN.  Remember Cisco is the plumbing behind most of this.
150,2009-01-20T17:00:00,increase,0.2,"@findchris just done a little reading on it, i check marks daily apple often and like his ideas on eating, i want a healthy way to stay lean"
151,2009-01-20T17:00:00,increase,0.2,Apple's stock does not seem as excited about Obama as most everyone else. Bummer.
152,2009-01-20T17:00:00,increase,0.2,"- Glad to be able to witness the inauguration of Barack Obama, but wish Apple would make the sound controls for OSX work better! :P"
153,2009-01-20T17:00:00,increase,0.2,"recovering from a brash attempt to combine Cracklin Oat Bran, Cinnamon Crunch Total, and Apple Cinnamon Cheerios. Too...much...cinnamon."
154,2009-01-20T17:00:00,increase,0.2,"Slideshare truly blows me away every time I view a presentation. Its got the ""it just works"" feel of apple products."
155,2009-01-20T17:00:00,increase,0.2,@teawiththecheat  I am also food inspired to celebrate #inaug09.  Apple pie was last night.  Will p/u cupcake gauntlet and get baking now.
156,2009-01-20T17:00:00,increase,0.2,@toriffic I bet he thought he got an Apple
157,2009-01-20T17:00:00,increase,0.2,"@deangillis apple sauce, some cinnamon, rice flour and some stivea. They weren't bad. A little sticky though."
158,2009-01-20T17:00:00,increase,0.2,"take a bath and get high with an apple, lol at the national."
159,2009-01-20T17:00:00,increase,0.2,@Jay900 new update says to reinstall and it should fix the problem until v1.4 update is approved by Apple
160,2009-01-20T17:00:00,increase,0.2,It is my guess that people who have to take their gloves off to use the iPhone are pissed at Apple. Those poor people in DC are suffering.
161,2009-01-20T17:00:00,increase,0.2,"Fried eggs, apple cider, and the UK Office. Good morning."
162,2009-01-20T17:00:00,increase,0.2,RIM And Microsoft look to be releasing Apple-Like Application Stores for their OSes. I hope you can still grab apps from other places.
163,2009-01-20T17:00:00,increase,0.2,"i got an ipod touch (as a pessy), thinking of writing some apps so apple can steal 30% w0000p! .. very cool thou."
164,2009-01-20T17:00:00,increase,0.2,@thurrott I agree because I don't think any other large company is as heavily dependent on its CEO for its identity and success as Apple is.
165,2009-01-20T17:00:00,increase,0.2,"Is back from the big apple and has gotten over his grieving for the Ravens, hey, pitchers and catchers report in a little over three weeks"
166,2009-01-20T17:00:00,increase,0.2,my brother is trying to convert me from apple to sony. the discounts are tempting
167,2009-01-20T17:00:00,increase,0.2,"@savagepaul like @paulmwatson said, you can bring em up in a list but no delete option. seems an obvious feature for apple to implement!"
168,2009-01-20T17:00:00,increase,0.2,Cox Apple (35 cals)
169,2009-01-20T17:00:00,increase,0.2,@boxee was wondering if you got boxee up and running on the newest version of apple tv
170,2009-01-20T17:00:00,increase,0.2,"zero interest in apple's desktop os, but would buy a iphone based tablet right now. the interface is that nice."
171,2009-01-20T17:00:00,increase,0.2,Do you think the apple store would take my iPhone apart to get rid of the dust in my screen? It's driving me crazy!
172,2009-01-20T17:00:00,increase,0.2,"Next Inning Technology Research Previews Earnings for Apple, Google, Nokia, and Cree: 			 (Source: PR Newswire)"
173,2009-01-20T17:00:00,increase,0.2,@Artfire I've had jicama before - its kind of like an apple/potato :) they're great in salads!
174,2009-01-20T17:00:00,increase,0.2,"inauguration watching is in full swing...we got apple pie, red white & blue fruit pizza, and lunch from the smoke daddy...yummmm"
175,2009-01-20T17:00:00,increase,0.2,@iphoneincanada That's partly why it's such a great phone. Apple should make a slide-out keyboard too.
176,2009-01-20T17:00:00,increase,0.2,@fleeg Dude - I'm tellin' ya - these roads are so perfect and smooth... it's like if Apple built a skeeball ramp.
177,2009-01-20T17:00:00,increase,0.2,@JeffWoelker Apple stalling video capture/streaming because: a) No vid = bettery battery specs  b) Apple doing their own Qik
178,2009-01-20T17:00:00,increase,0.2,Wanker security man threw me out of the Apple Store today... DICK
179,2009-01-20T17:00:00,increase,0.2,"Got my computer back! Apple care covered everything, so it was free!"
180,2009-01-20T17:00:00,increase,0.2,"@jbradforddillon not Apple. Xcode. got some useless error on Friday. tried again today, worked, no problem."
181,2009-01-20T17:00:00,increase,0.2,@DonMcAllister Just like an Apple product!
182,2009-01-20T17:00:00,increase,0.2,"@JeffWoelker Yeah, I really wonder why Apple doesn't allow video capture/stream or recording...."
183,2009-01-20T17:00:00,increase,0.2,I fear I may turn into an apple...
184,2009-01-20T17:00:00,increase,0.2,Shift apple 4 is really the most useful shortcut I know. Thanks @henrikaufman !
185,2009-01-20T17:00:00,increase,0.2,This apple smells like it has been excreted by an aging monkey with colon disease. I think I'd better wash it.
186,2009-01-20T17:00:00,increase,0.2,"@Artfire ooh...i have heard of them, just not had them. Jicama is like a cross between an apple and a potato."
187,2009-01-20T17:00:00,increase,0.2,@K82 that and Apple reports quarterly earnings Wed and looking like its going to be a tad lower then expected according to some
188,2009-01-20T17:00:00,increase,0.2,"Idea: Apple may have switched to higher-bitrate iTunes Plus to drive customers to more expensive, higher-capacity iPods."
189,2009-01-20T17:00:00,increase,0.2,@leebryant are you gambling that Apple has better capitalisation than RBS? Or expecting an instant Obama 'feel good' bounce?
190,2009-01-20T17:00:00,increase,0.2,"@jaekaebee it's not from apple, i guess"
191,2009-01-20T17:00:00,increase,0.2,Ustream downloaded from Apple Store! Now all I need is wi-fi on this bus and I'd be golden. Stream the #inaug09 to the iPhone! @mstrm #video
192,2009-01-20T17:00:00,increase,0.2,@fernandolins The way this gets implemented is gonna be a market-shaker. I'm sure Apple is watching closely and loading up its sleeves. Haha
193,2009-01-20T17:00:00,increase,0.2,@dtweaver apple has an external drive.
194,2009-01-20T17:00:00,increase,0.2,Apple breaks to fresh session lows as it dips down to probe its Nov-Jan/52-wk range low of 79.14
195,2009-01-20T17:00:00,increase,0.2,I'm glad with the Ustream app:) wish apple would alowed 3G for everything!
196,2009-01-20T17:00:00,increase,0.2,Watching Obama on Apple TV via Boxee. At 12 pm I no longer have to pay for gas or school or my house. W00t!!!
197,2009-01-20T17:00:00,increase,0.2,Twitter is crazy slow today.  Am I to believe a universe that loves Apple is enlightened enough to twitter about the inauguration?  Wowww.
198,2009-01-20T17:00:00,increase,0.2,"@pmsumner Probably a roast pork n apple sauce sarnie, since I deliberately chose a HUGE piece of pork for Sunday's roast dinner!"
199,2009-01-20T17:00:00,increase,0.2,@phillymac re: apple stock falling. I think it's because Steve Jobs is taking a medical leave.
200,2008-04-15T17:00:00,increase,0.17,"Firmware del Apple Wireless Keyboard Actualizado. De momento las teclas siguen tal cual, no han aparecido pantallitas OLED  :-("
201,2008-04-15T17:00:00,increase,0.17,At working drinking apple piss!
202,2008-04-15T17:00:00,increase,0.17,At work drinking apple pee
203,2008-04-15T17:00:00,increase,0.17,eating an apple
204,2008-04-15T17:00:00,increase,0.17,Going to order @lyzadanger one of those new thin & quiet apple keyboards. She types like a hail storm on a tin roof. :-)
205,2008-04-15T17:00:00,increase,0.17,Apple bloatware: 500MB of iPodSoftwareUpdater on my drive. Buhbye. -Delete
206,2008-04-15T17:00:00,increase,0.17,"@danbenjamin  It looks like they subscribe to Apple's black-costs-more thought, huh? Jeez."
207,2008-04-15T17:00:00,increase,0.17,I am experiencing severe techno-lust for the Apple iTouch. What say all of you? Should I give in?
208,2008-04-15T17:00:00,increase,0.17,"@ramin987 lol, gotta love that new Apple smell ;)"
209,2008-04-15T17:00:00,increase,0.17,apple cinnamon rice cakes = pretty good.  too bad i'll be hungry again in 6.5 minutes.
210,2008-04-15T17:00:00,increase,0.17,"@ramin987 Lol! Got my Apple Keyboard about 2wks ago, can't say I've tried smelling it. Love it tho! lol"
211,2008-04-15T17:00:00,increase,0.17,Roxio Crunch - Physical: Roxio Crunch - Physical$39.99Roxio Crunch? is the essential video converter for your Apple TV..
212,2008-04-15T17:00:00,increase,0.17,Roxio Crunch - Download: Roxio Crunch - Download$39.99Roxio Crunch? is the essential video converter for your Apple TV..
213,2008-04-15T17:00:00,increase,0.17,So... cheapest place for Apple bluetooth KB & mighty mouse? Anybody know?
214,2008-04-15T17:00:00,increase,0.17,Antsy. Ate my yogurt and my apple. Want to get outside. Must run free.
215,2008-04-15T17:00:00,increase,0.17,@50hz That sounds good! Very nice from Apple.
216,2008-04-15T17:00:00,increase,0.17,"I'm that girl that would change her name and become the foreign apple picker who falls weak in the knees for Jose, the matador for fun."
217,2008-04-15T17:00:00,increase,0.17,The Apple Keyboard Firmware update seems to have fixed my squeaky tab key issue.. hmmmm
218,2008-04-15T17:00:00,increase,0.17,"i don't apple will sue Psystar, it could open up antitrust suits on Apple"
219,2008-04-15T17:00:00,increase,0.17,"Enjoying the sunshine, my apple slicer and the fact that there's a light at the end of the tunnel. (And the tunnel ain't that long either.)"
220,2008-04-15T17:00:00,increase,0.17,Facebook deleted the Apple Inc. fan page. =(
221,2008-04-15T17:00:00,increase,0.17,Good news from Apple. They will allow me to reload all the music I ever bought.
222,2008-04-15T17:00:00,increase,0.17,pete's coffee in Burlingame. Next to the Apple store for free wifi. Nice combo.
223,2008-04-15T17:00:00,increase,0.17,@aulia noticing that apple didn't list any iPod on that list...
224,2008-04-15T17:00:00,increase,0.17,Suffering due to lack of sleep. Not helpful when teaching a class. Especially a class with a challenging Apple SE in it.
225,2008-04-15T17:00:00,increase,0.17,Thanks Apple. iPhone has a problem? Swap it out with a new phone. Restore to backup & I'm right back to where I was like it never happened
226,2008-04-15T17:00:00,increase,0.17,@ovel I don't think I have Apple Hardware Test - where is it located?
227,2008-04-15T17:00:00,increase,0.17,"@ovel not TORX, Phillips head. Powerbook just back from Apple Store with new logic board and increased 1 GB memory while I was in the US."
228,2008-04-15T17:00:00,increase,0.17,"sitting on the couch, folding laundry, watching Larry Boy and the Bad Apple"
229,2008-04-15T17:00:00,increase,0.17,"Aargh! Another brush-off from Apple. ""We are currently reviewing applications for the iPhone Developer Programs and will contact you soon.."""
230,2008-04-15T17:00:00,increase,0.17,"went to sheesha bar last night. went home feeling dizzy with cappucino, apple and lemon flavored sheesha. will try again next time :)"
231,2008-04-15T17:00:00,increase,0.17,"At home, upgrading my Apple TV"
232,2008-04-15T17:00:00,increase,0.17,"Dear Apple, Just so you know, the moment you drop updates to the 30"" Cinema display, I'll be ordering it. Been waiting a while though.-Me"
233,2008-04-15T17:00:00,increase,0.17,"Go go gadget, Apple iWork Keynote! oh, sorry, you've been there for hours :P"
234,2008-04-15T17:00:00,increase,0.17,interestingly Apple *aren't* cutting the iPhone price in their own UK store...
