id,date,class,percent,text
40,2009-03-09T17:00:00,increase,0.17,@MsInformation they complain that Microsoft bundles IE. But how do you get ff without it. I am not a fan of safari but have not tried beta
41,2009-03-09T17:00:00,increase,0.17,"My ""XDK"" debug Xbox 360 just died. Which means I can't review games until I get a new one. Sort it out, eh, Microsoft? And quick."
42,2009-03-09T17:00:00,increase,0.17,"is finally bck in Pune! had the most amazing time at Hyderabad, Microsoft India Development Centre ! Simply Wonderfull ! :-)"
43,2009-03-09T17:00:00,increase,0.17,"@leftmostcat Clearly, Kurt Cobain was killed by Microsoft for making such love-y messages to open source software."
44,2009-03-09T17:00:00,increase,0.17,"RT @arvindraman: Microsoft Dynamics CRM Latest numbers: 18,000+ customers, 900,000+ users #mscrm #mbsevents Cool"
45,2009-03-09T17:00:00,increase,0.17,"#Microsoft won't let me re-enroll in the ISV program although I have another 2 months left: ""grace period over"". Java & Mac, here I come..."
46,2009-03-09T17:00:00,increase,0.17,"There are times that I hate Access......all of Microsoft, actually"
47,2009-03-09T17:00:00,increase,0.17,"With seconds to spare, I managed to install wvWare. Microsoft Word conversion at the command line FTW"
48,2009-03-09T17:00:00,increase,0.17,"At Gartner John Vandecker describes Microsoft's recent moves as ""creating a void"" that others (big and small) will try to exploit #gartnerbi"
49,2009-03-09T17:00:00,increase,0.17,"@markhillary Yeah, I guess that works, too. Or writing a story about Microsoft Word on Microsoft Word. On second thoughts, scrap that."
50,2009-03-09T17:00:00,increase,0.17,"Heading to the expo center, booth 301 at Microsoft Convergence."
51,2009-03-09T17:00:00,increase,0.17,New Orleans has beautiful weather and we're already getting traction at our booth at the Microsoft Convergence show.  Yay.
52,2009-03-09T17:00:00,increase,0.17,"I really, really have a strong dislike for Microsoft Outlook"
53,2009-03-09T17:00:00,increase,0.17,@DeepFat  good point - long live Microsoft and their inability to release a product that doesn't need constant hand holding.
54,2009-03-09T17:00:00,increase,0.17,Step 1: Install XP. Step 2: Run Windows Update. Step 3: Go to step 1. Microsoft: User Experience Experts.
55,2009-03-09T17:00:00,increase,0.17,"My Xbox is now in the hands of Purolator on the way back to Microsoft. Godspeed, 360."
56,2009-03-09T17:00:00,increase,0.17,drowning in personal emails while brushing up on Microsoft Publisher
57,2009-03-09T17:00:00,increase,0.17,"was surprised that my pc at work had IE6 pre-instaled... Microsoft seems to still be trying to rule the world, hun? Just installed Firefox!"
58,2009-03-09T17:00:00,increase,0.17,"Working on some issue clean up then thinking about sacrificing my D630 to the the Microsoft gods, too many issues OS wise..."
59,2009-03-09T17:00:00,increase,0.17,"HaHa. i just wrote a short devotion for the BB lads, which in the absence of my voice, will be read in microsoft narrator...Fitter, Happier"
60,2009-03-09T17:00:00,increase,0.17,RT @AdrianneMachina: 6000 Microsoft Dynamics customers coming tomorrow. That's customer loyalty! #mbsconvergence
61,2009-03-09T17:00:00,increase,0.17,".Net express randomly decided it wasn't registered anymore. Registration page doesn't work in chrome. microsoft, microsoft, microsoft...tsk."
62,2009-03-09T17:00:00,increase,0.17,"@skydiver Two recent favs: Leaving Microsoft to Change the World, by John Wood. Three Cups of Tea, by Greg Mortenson."
63,2009-03-09T17:00:00,increase,0.17,"Has been on the phone to microsoft all day, all I want is my microsoft points (I feel like weeping) why is it so hard?"
64,2009-03-09T17:00:00,increase,0.17,New blog post: Press Release :: U.S. Photographers: Dream Big - Then Grab Your Passports / Lenovo® and Microsoft team up for first-ever  ...
65,2009-03-09T17:00:00,increase,0.17,We have also been awarded the Microsoft Information Worker Competency :) #MOSS #Sharepoint
66,2009-03-09T17:00:00,increase,0.17,6000 Microsoft Dynamics customers coming tomorrow. That's customer loyalty! #mbsconvergence
67,2009-03-09T17:00:00,increase,0.17,"(@j3r3myjf) Dear Microsoft, Why would Visual Studio installer be installing x64 components even though I've explicitly told it that I ru ..."
68,2009-03-09T17:00:00,increase,0.17,"Dear Microsoft, Why would Visual Studio installer be installing x64 components even though I've explicitly told it that I run on x32? FAIL!!"
69,2009-03-09T17:00:00,increase,0.17,"Microsoft Word and I have different interpretations of the phrase, ""clear all tabs"""
70,2009-03-09T17:00:00,increase,0.17,Despite all my rage I'm still supporting the Microsoft platform
71,2009-03-09T17:00:00,increase,0.17,$rimm should microsoft buy research in motion? Might be a nice way to spend 30B
72,2009-03-09T17:00:00,increase,0.17,"Craig...sorry that was clearly a Microsoft Virtual Earth shot.  Did I say ""Google?!?!"""
73,2009-03-09T17:00:00,increase,0.17,Off to Office 2007 training...  I'm perfectly happy with 2006 but Microsoft doesn't support it anymore.  What a racket.
74,2009-03-09T17:00:00,increase,0.17,Meeting with Microsoft. Wish I could tell you more....
75,2009-03-09T17:00:00,increase,0.17,Installing an iPhone app made by Microsoft: Seadragon (amusing myself with free apps)
76,2009-03-09T17:00:00,increase,0.17,its like Microsoft using Flash to present SilverLITE.. Oh wait that IS the case! LOL
77,2009-03-09T17:00:00,increase,0.17,Just left first client and checked my new site design on IE7 and it looks bad. Imagine that. I am starting to loathe Microsoft
78,2009-03-09T17:00:00,increase,0.17,"Dear Microsoft, please make a product that doesn't suddenly ""perceive an error"" and close down."
79,2009-03-09T17:00:00,increase,0.17,Social CRM is now reality! At Microsoft Convergence @jhaughwout shows integration of Neighborhood America ELAvate & Dynamics CRM. #MBSEVENTS
80,2009-03-09T17:00:00,increase,0.17,"is at microsoft and having one of those low morale mornings...maybe it's the snow, or maybe the never ending email pile..."
81,2009-03-09T17:00:00,increase,0.17,"figured out how to use XML, XSLT to automatically update content in Flash/Flex from Microsoft Sharepoint - cool"
82,2009-03-09T17:00:00,increase,0.17,Why is it so hard to buy Xbox 360 points?! Doesn't Microsoft want my money?????
83,2009-03-09T17:00:00,increase,0.17,On phone w microsoft. Wonder how long this time. At least he speaks English.
84,2009-03-09T17:00:00,increase,0.17,Microsoft is going to allow users to turn of the IE browser! YEAH!  About time!
85,2009-03-09T17:00:00,increase,0.17,RE: Microsoft's 2019 video. HahhahhaahhaOMG. You're probably right. RT @frogtosser: @timbrauhn That can't be real. Where's the BSOD. ;)
86,2009-03-09T17:00:00,increase,0.17,"U.S. stocks start shaky, but tech stocks gain with Amazon, Cisco, Microsoft in the spotlight."
87,2009-03-09T17:00:00,increase,0.17,Peggle on Xbox LIVE Arcade March 11 for 800 Microsoft points
88,2009-03-09T17:00:00,increase,0.17,Microsoft Outlook is made of evil.  Pure concentrated evil.
89,2009-03-09T17:00:00,increase,0.17,TXT is a much more elegant word than TEXT and microsoft word should acknowledge that
90,2009-03-09T17:00:00,increase,0.17,"Call from Microsoft, monitoring Convergence 09, via #GPUG"
91,2009-03-09T17:00:00,increase,0.17,Uploading Marketing Management templates onto Microsoft Office Templates Online
92,2009-03-09T17:00:00,increase,0.17,@andrisig I say just code using standards and provide a feedback form for IE users to complain to Microsoft if it doesn't look right.
93,2009-03-09T17:00:00,increase,0.17,RT @CNET NEWS - Sneaky Cisco plots to take over Microsoft's world: Through a mix of open-source software ..
94,2009-03-09T17:00:00,increase,0.17,@cavendochris You don't see much training for Apple products do you? They just work. Microsoft user experience #fail
95,2009-03-09T17:00:00,increase,0.17,@krazykriz @Microsoft_Gov Better question:  Is Twitter the command line to the Internet?
96,2009-03-09T17:00:00,increase,0.17,@kelvinq Facebook + Microsoft should buy Twitter. But it all depends on how much.
97,2009-03-09T17:00:00,increase,0.17,"Microsoft will never change, with every new browser, new hacks are need to make stuff look right while non-Microsoft browsers just work."
98,2009-03-09T17:00:00,increase,0.17,"Is there anyone who is great with Microsoft Excel and in particular great with using Logic Statements? Let me know, I would appreciate it."
99,2009-03-09T17:00:00,increase,0.17,Microsoft Random Performance Reduction installed. Press Next to continue.
100,2007-10-19T17:00:00,increase,0.14,I have absolutely no momentum in the direction of whatever cloud computing solution Microsoft is providing. It's all GDocs from where I sit.
101,2007-10-19T17:00:00,increase,0.14,"9 corporations such as Viacom, Disney and Microsoft rule propositionof animated picture joint ownership sight http://feeds.feedburner.j ..."
102,2007-10-19T17:00:00,increase,0.14,"9 corporations such as Viacom, Disney and Microsoft rule propositionof animated picture joint ownership sight http://feeds.feedburner.j ..."
103,2007-10-19T17:00:00,increase,0.14,"Project manager: ""The Account Manager says that apparently Google Earth is owned by Microsoft."" They aren't joking; they're just clueless."
104,2007-10-19T17:00:00,increase,0.14,"is impressed with Microsoft's speedy return of his 360. Now, let's see if it works..."
105,2007-10-19T17:00:00,increase,0.14,On a conference call with Microsoft UK.
106,2007-10-19T17:00:00,increase,0.14,"Microsoft and the US economy: both are rich, but aging and struggling to adapt versus fierce young competitors"
107,2007-10-19T17:00:00,increase,0.14,"reading about Popfly - it lets anyone, even non-coders, create web mashups without writing a single line of code. Go Microsoft.....http: ..."
108,2007-10-19T17:00:00,increase,0.14,Off to a Microsoft conference...
109,2007-10-19T17:00:00,increase,0.14,Great meeting with Microsoft Health Solutions Group and Guide Productions.
110,2007-10-19T17:00:00,increase,0.14,killing Microsoft Word in the face - arrrrg die! die! die! arg.
111,2007-10-19T17:00:00,increase,0.14,"@dchristiansen : Google apps - yes very good, but *I* should be using the Microsoft offerings...checking them out"
112,2007-10-19T17:00:00,increase,0.14,Microsoft is insane. I purchased an msdn sub yesterday thinking I'd get access asap. Instead it takes at least 72 hrs. why?
113,2007-10-19T17:00:00,increase,0.14,"Is it me or is all news from Microsoft....blah. ""Steve Ballmer says MS will buy 20 companies a year"" .. SO."
114,2007-10-19T17:00:00,increase,0.14,freaking microsoft
115,2007-10-19T17:00:00,increase,0.14,vista is the first nail in my final coffin. thanks microsoft. i dearly and clearly hate you now.
116,2007-10-19T17:00:00,increase,0.14,@Frikkdog: What are the odds for Facebook acquiring Microsoft?
117,2007-10-19T17:00:00,increase,0.14,"Wanna make som money? Bet on who will aquire Facebook. You'll only get 1,85 odds for Microsoft, but 3,5 for Google. Apple is the outsider..."
118,2007-10-19T17:00:00,increase,0.14,Sweet Sony has respected the rising Canada dollar and has cut the price of the PS3 by $160. Let's see Microsoft and Nintendo do that. ;)
119,2007-10-19T17:00:00,increase,0.14,"back at microsoft office. windows vista campaign, emails, msn meeting, MSDN meeting. friday fun :)"
120,2007-10-19T17:00:00,increase,0.14,twadget sucks! i should have gone with mac! freakin microsoft!
121,2007-10-19T17:00:00,increase,0.14,Had dinner with my friend Andy Ruff from Microsoft. It's good to have him back in the Bay Area.
122,2007-10-19T17:00:00,increase,0.14,writing up the demo of Microsoft Roundtable that I saw this week. 360 degree web conferencing ftw.
123,2007-10-19T17:00:00,increase,0.14,"in an iinet email: ""Read this issue online if you can't see the images or are using Microsoft Outlook 2007"" - I wish I could say that..."
124,2007-10-19T17:00:00,increase,0.14,@prettytheft: Until Microsoft better synchronizes their Live server between Xbox and  Vista I have signed up for a Silver Membership only.
125,2007-10-19T17:00:00,increase,0.14,Thoughts man from Nokia using an iphone? So does that mean Microsoft man has Macbook or Apple?
126,2007-10-19T17:00:00,increase,0.14,"If Microsoft had waited to see that vista worked properly before putting it on every new computer, it might not need an update every fra ..."
127,2007-10-19T17:00:00,increase,0.14,"Lifehacker: Screenshot Tour: First Look at Microsoft Office 2008 for Mac: Mac users have been waiting since 2004 f.."
128,2007-10-19T17:00:00,increase,0.14,"at Web 2.0, listening to ad guys from yahoo, microsoft, aol and openad"
129,2007-10-19T17:00:00,increase,0.14,What godless monster made a backup program that can make just a bunch of empty files and then delete your originals... Microsoft Jerks!
130,2007-10-19T17:00:00,increase,0.14,Omg traffic is backed up to microsoft. I am so not getting home anytime soon.
131,2007-10-19T17:00:00,increase,0.14,"still waiting on PowerPoint to ""optmize font menu performance..."" Why can't Microsoft, with their large team, make good software?"
132,2007-10-19T17:00:00,increase,0.14,"@Tojosan Hmm, Entourage and Outlook both by Microsoft. Coincidence? :-)"
133,2007-10-19T17:00:00,increase,0.14,"I want to sign up for Microsoft's new app-builder ""Popfly,"" but they're making me get a hotmail address. So screw it."
134,2007-10-19T17:00:00,increase,0.14,"Apple's Pages is such a good app, it is faster and more dependable than Microsoft's Mac Word, and it is way cheaper. I highly recommend."
135,2007-10-19T17:00:00,increase,0.14,Darn Microsoft updates.  Have to reboot...
136,2007-10-19T17:00:00,increase,0.14,"Lifehacker: Web Publishing: Build Your Own Mashups with Microsoft's Popfly: Web application Popfly takes a buildin.."
137,2007-10-19T17:00:00,increase,0.14,"If Microsoft released operating systems as often as Apple did, there would quite literally be rioting in the streets."
138,2007-10-19T17:00:00,increase,0.14,"@akelatal: These days, it takes a creepy bishop to uninstall anything Microsoft. I won't tell you what he makes you do it return."
139,2007-10-19T17:00:00,increase,0.14,"@akelatal: Well, that's true of pretty much every Microsoft product, isn't it?"
140,2007-10-19T17:00:00,increase,0.14,"Testing Microsoft's Popfly Beta mashup tool... Well, what's the point?"
141,2007-10-19T17:00:00,increase,0.14,"""Install Silverlight from Microsoft"" hahahahahahahahahahahaah!"
142,2007-10-19T17:00:00,increase,0.14,Listening to microsoft talk about security.
143,2007-10-19T17:00:00,increase,0.14,"DownloadSquad: The health is on: Google to launch health site next year: Filed under: Internet, Google, Microsoft.."
144,2007-10-19T17:00:00,increase,0.14,at heartland developer's conference with fellow microsoft nerds in Omaha
145,2007-10-19T17:00:00,increase,0.14,"so, is popfly the big microsoft announcement everyone was talking about and couldn't talk about lastnight?"
146,2007-10-19T17:00:00,increase,0.14,woohoo! gotta love the bsod! thx microsoft!
147,2007-10-19T17:00:00,increase,0.14,Trying to figure out why my Vista machine won't play my Microsoft conference DVD
148,2007-10-19T17:00:00,increase,0.14,"oh my god, configuring and getting used to a phone with a microsoft os is really exhausting.."
149,2007-10-19T17:00:00,increase,0.14,"Checking out Microsoft's ""Popfly"" its something similar to yahoo pipes."
150,2007-10-19T17:00:00,increase,0.14,Flickr partnered up with Microsoft for Windows Live Photo Gallery...booooooo i say.boooooooo
151,2007-10-19T17:00:00,increase,0.14,"Ballmer says Microsoft consistently buying 20 companies a year. Single, higher acquisitions a no-no whereas they'll spend up to $1B/yr on 20"
152,2007-10-19T17:00:00,increase,0.14,Ballmer says Microsoft Search is like a 3-year-old playing basketball with the 12-year olds.
153,2007-10-19T17:00:00,increase,0.14,"Ballmer on if he thinks Google apps is good: ""If you want to do what most of our customers do with Microsoft Office, then no I don't."""
154,2007-10-19T17:00:00,increase,0.14,Microsoft has the worst website ever. It's impossible to find anything and half the links are broken
155,2007-10-19T17:00:00,increase,0.14,Ballmer just compared Microsoft projects to children.
156,2007-10-19T17:00:00,increase,0.14,About to listen to Steve Balmer from microsoft at web 20. My Vista is slooooooow.
157,2007-10-19T17:00:00,increase,0.14,"Funny. I grabbed my black T-shirt from the Microsoft Launch Day even. The front says, ""ready for a new day."" How appropriate!"
158,2007-10-19T17:00:00,increase,0.14,Lifehacker: Outlook Tip: Get Directions to a Contact: Microsoft Outlook 2007 offers one-click access to a map of you..
159,2007-10-19T17:00:00,increase,0.14,"DownloadSquad: First peek at Microsoft Office Live Workspace: Filed under: OS Updates, Web services, Google, Micr.."
160,2007-10-19T17:00:00,increase,0.14,I want to enforce secure mail logins.. but outlook and outlook express is broken.  I HATE MICROSOFT! (yes it is their fault)
161,2007-10-19T17:00:00,increase,0.14,@jongalloway Microsoft doesn't pay you directly for your Windows apps unless you somehow embed MS ad center ads in them.
162,2007-10-19T17:00:00,increase,0.14,"Pondering who's more ""open"": Microsoft of Apple..."
163,2007-10-19T17:00:00,increase,0.14,digg: Screenshots Out for Microsoft Office Live Workspace: Microsoft has been sharing with bloggers today some screenshots..
164,2007-10-19T17:00:00,increase,0.14,@JUdell - listening to your biztalk cast timely. Will spend all day at Microsoft on Monday pre EDUCause meeting.
165,2007-10-19T17:00:00,increase,0.14,Lifehacker: Online Documents: Microsoft releases three screenshots and ...: Microsoft releases three screenshots and..
166,2007-10-19T17:00:00,increase,0.14,thinking ... the sort of thing Gravatar is trying to achieve is what you might expect Google or Microsoft to do.
167,2007-10-19T17:00:00,increase,0.14,Apple Ready to Own the Smartphone Market - I just can't wait to see how Palm and Microsoft answer Apple's move
168,2007-10-19T17:00:00,increase,0.14,The microsoft people at teched in munich have not heard of the blue monster. I have set them an assignment. I will check back later to s ...
169,2007-10-19T17:00:00,increase,0.14,"@codinghorror The ""you work for Google"" thing is catchy but meaningless. If I get paid to write Windows apps, do I work for Microsoft?"
170,2007-10-19T17:00:00,increase,0.14,"lotsa whizzy ui things with new microsoft things, diy visualisation skins for blogger etc all pretty doable"
171,2007-10-19T17:00:00,increase,0.14,"Windows Vista is showing real remaining time when copying... ""microsoft minutes"" are history, eh ;-)"
172,2007-10-19T17:00:00,increase,0.14,Comic Sans MS and Microsoft Excel do not make a good-looking couple. The effect is horrifying.
173,2007-10-19T17:00:00,increase,0.14,"also cutting out any feeds where more than 50% of the posts include Microsoft, Cisco, etc"
174,2007-10-19T17:00:00,increase,0.14,Mobile demos ... Interesting lack of microsoft presence
175,2007-10-19T17:00:00,increase,0.14,@kw99: there was a Microsoft bus at school today....and I was on it. :) I literally jumped on the MS bandwagon.
176,2007-10-19T17:00:00,increase,0.14,"Sitting in the cafe at Microsoft North Ryde, chill'n with my Zune. Clearing my Inbox. Dreaming up plans for world domination."
177,2007-10-19T17:00:00,increase,0.14,"Gintama new chapter -&gt; UhhOhh~Keep fit project started !!! I want to be Slim~Argh, is time for the launching my Microsoft Money a ..."
178,2007-10-19T17:00:00,increase,0.14,"Microsoft's Unified Communications is good, but who is going to deliver something similar for the average consumer? My bet is on Google..."
179,2007-10-19T17:00:00,increase,0.14,hmm both google and microsoft live games seem to be down... at least for everyone here at the Ordway
180,2007-10-19T17:00:00,increase,0.14,"Tracking down a display error client tells me IE version 6 running on ""Microsoft Office 2003""!! he he..."
181,2007-10-19T17:00:00,increase,0.14,"mmm, wondering what happen to software/microsoft/windows/currentversion/run and runonce. they're like.... gone"
182,2007-10-19T17:00:00,increase,0.14,"WOW:Microsoft partners with Atlassian over Sharepoint Wiki. Kind of a strange pairing given their sizes, but good for them."
183,2007-10-19T17:00:00,increase,0.14,"Mike Moritz - -	Greatest possible thing for startups is founders growing up with the company – look at Microsoft, Intel, Oracle"
184,2007-10-19T17:00:00,increase,0.14,ok and what the hell is Microsoft Office Groove 2007?
185,2007-10-19T17:00:00,increase,0.14,Watching an angry Adobe CEO ... not happy with competition from Microsoft.
186,2007-10-19T17:00:00,increase,0.14,O'Reilly: Is adobe getting into Microsoft and Google's turf with BuzzWord? Chizen says it's an extension of the Acrobat platform.
187,2007-10-19T17:00:00,increase,0.14,Google just announced its health service? Tell us more! Microsoft's HealthVault sucks.
188,2007-10-19T17:00:00,increase,0.14,I just jumped on the Microsoft bandwagon. seriously.
189,2007-10-19T17:00:00,increase,0.14,"@Marshallk looks to me like typical microsoft - richer, cleaner more integrated solution using known metaphors that enterprises love"
190,2007-10-19T17:00:00,increase,0.14,Preparing to set up the Microsoft progressive suite.
191,2007-10-19T17:00:00,increase,0.14,"reason #985,984 why i hate microsoft: i can't make pdf's from word. (i can make a pdf from ANYTHING on my mac, so i know is possible) grr!"
192,2007-10-19T17:00:00,increase,0.14,"Microsoft and Atlassian working together, MS will be using Atlassian's wiki tool in sharepoint. win for the Aussies :)"
193,2007-10-19T17:00:00,increase,0.14,"oh, how lucky I am, been invited to a microsoft event( read: live infomercial )"
194,2007-10-19T17:00:00,increase,0.14,"Missing out on the PSR at Microsoft, Pregnant wife says, Stay Home :D"
195,2007-10-19T17:00:00,increase,0.14,"@lasard congratulations! I'm looking at the Microsoft Surface, it's looking cool"
196,2007-10-19T17:00:00,increase,0.14,"@lasard congratulations! I'm looking at the Microsoft Surface, it's looking cool"
197,2007-10-19T17:00:00,increase,0.14,The fundemental and fatal shift Microsoft made with Vista - now they ASSUME I am a software thief.  Before they ust checked to see if I was.
198,2007-10-19T17:00:00,increase,0.14,"the new boss wants us to put our current tasks in a Microsoft Project file. Good, but can I have MS Project installed first? thanks"
199,2007-10-19T17:00:00,increase,0.14,"Microsoft's best resorce is their people..in a session hearing about Vista Localization, brilliant people"
200,2013-04-18T17:00:00,increase,0.13,@CyDaly plus windows7/8 plus Microsoft office/ and if you have enough left you can the adobe bundle and r games lol
201,2013-04-18T17:00:00,increase,0.13,.@Microsoft continues to apply emerging technology to enhance #UX &amp; provide #innovative #tech. @centimano #motmkc @motmfest
202,2013-04-18T17:00:00,increase,0.13,"@TylerSexsmith no, it's Microsoft's email client.  not on the web, but a program that you open (like Incredimail)"
203,2013-04-18T17:00:00,increase,0.13,Have to do a project on Microsoft Access and what did I find out.. It does not come on Mac! #myluck #computerlabstatus
204,2013-04-18T17:00:00,increase,0.13,Looking for something equivalent to Microsoft’s Photostory 3 in the Chrome Store. Suggestions? #edchat #moedchat #GoogleWebStore #chrome
205,2013-04-18T17:00:00,increase,0.13,"RT @KatG4: Google, Microsoft and Facebook have no business reporting my activity online to the FBI #FuckCISPA Who would want this? #Think"
206,2013-04-18T17:00:00,increase,0.13,"@bschorr for what it's worth, I think you guys could do *very* well as a vendor at the #wacvbtechsummit. I don't see any Microsoft reps here"
207,2013-04-18T17:00:00,increase,0.13,Microsoft Surface Pro is a cool tool!!!!
208,2013-04-18T17:00:00,increase,0.13,microsoft office 2010 corrupt
209,2013-04-18T17:00:00,increase,0.13,"RT @tonyparkin: If Windows XP is SO old Microsoft is stopping support, how come they are STILL finding so many security gaps? Shouldn't the…"
210,2013-04-18T17:00:00,increase,0.13,Like I'm not going to feed into this b*tch though ' cause ik how she built ' WE CALL HER MICROSOFT MUSCLES !
211,2013-04-18T17:00:00,increase,0.13,@YungenM1st I want to learn more about Microsoft points
212,2013-04-18T17:00:00,increase,0.13,"Microsoft Word's Autocorrect function is quite useful, until it arrogantly changes my English spellings to American spellings"
213,2013-04-18T17:00:00,increase,0.13,"RT @ASTROSupport: @angeldaddy911 I had the same issue with my first generation XBOX, but Microsoft sells an optical adapter that works w ..."
214,2013-04-18T17:00:00,increase,0.13,U can't excel if u steal my Microsoft office. U have my word.
215,2013-04-18T17:00:00,increase,0.13,Finest and cool @Outlook app for @Android .. Hope you give us multiple account update soon.. #hotmail #microsoft #windows
216,2013-04-18T17:00:00,increase,0.13,"RT @tripleiconsltng: ""At @Microsoft, we are working to enhance the #UX."" Jeff @centimano #motmkc. Another reason why Triple-I partners w ..."
217,2013-04-18T17:00:00,increase,0.13,@Microsoft Very Bad KB2823324 .. I Hate YOU!!!!!!!!!!!!
218,2013-04-18T17:00:00,increase,0.13,At least when Microsoft would abandon a service it was because they wanted you to migrate to new new tool or service. Not just left in lurch
219,2013-04-18T17:00:00,increase,0.13,"""The next frontier of computing is #natural #UI and gesture recognition."" Jeff @centimano @Microsoft #motmkc @motmfest"
220,2013-04-18T17:00:00,increase,0.13,NOBODY should have to go through what I just did. But I pulled it off #missionimpossible fuck you Microsoft
221,2013-04-18T17:00:00,increase,0.13,"@angeldaddy911 I had the same issue with my first generation XBOX, but Microsoft sells an optical adapter that works well. Thanks. :D ^L"
