id,date,class,percent,text
24,2008-11-20T17:00:00,increase,0.13,"@LeviRosol #chipotle is owned by McDonald's...more red tape."
25,2008-11-20T17:00:00,increase,0.13,"I wish the McDonald's near me was open 24/7. Not that I eat there ever, but it would make late walks from the bus less desolate and creepy."
26,2008-11-20T17:00:00,increase,0.13,"TV stations and newspapers really missed out not covering Marie McDonald's opening 2nite. All the great lei and kapa makers were there."
27,2008-11-20T17:00:00,increase,0.13,"Man I love McDonald's"
28,2008-11-20T17:00:00,increase,0.13,"Wasn't going to do this, but stopping by McDonald's to get some fries, I'm starving!"
29,2008-11-20T17:00:00,increase,0.13,"Taking the taste of a bad day out of my mouth with the burger / martini combo. McDonald's should make a happy meal like this."
30,2008-11-20T17:00:00,increase,0.13,"What is with the new McDonald's commercial? Why is it a R&B video???"
31,2008-11-20T17:00:00,increase,0.13,"I'm going to bed so early I'm afraid I'll fit right in with all the gray-hairs at McDonald's having coffee at the asscrack of dawn tomorrow."
32,2008-11-20T17:00:00,increase,0.13,"You have to love America. Just saw a guy on TV that has been to 12,000 McDonald's during his holidays. I'm surprised he's still alive."
33,2008-11-20T17:00:00,increase,0.13,"Has anyone seen the McDonald's Commercial that is like an R. Kelly or Straight-up R&B music video.? Mickey D's aint messin around! LOL"
34,2008-11-20T17:00:00,increase,0.13,"@loryn24 McDonald's commercial"
35,2008-11-20T17:00:00,increase,0.13,"Eating some McDonald's (I'M NOT FAT .... I JUST LIKE IT)"
36,2008-11-20T17:00:00,increase,0.13,"Moms as McDonald's Unlikely Emissaries - Washington Post.."
37,2008-11-20T17:00:00,increase,0.13,"On train. Soooo hungry...can smell someone's McDonald's dinner. Yummy!!"
38,2008-11-20T17:00:00,increase,0.13,"@zombiepowder You should! (^0^)/ McDonald's is so gross. D: The last time I (VERY reluctantly) ate it, I got sick to my stomach. @_@;"
39,2008-11-20T17:00:00,increase,0.13,"@YoavShapira McDonald's in China."
40,2008-11-20T17:00:00,increase,0.13,"wonders if the new mcdonald's mccafe's are any good...."
41,2008-11-20T17:00:00,increase,0.13,"got food poisoning 2 days ago...stay away for McDonald's chicken selects... was able to keep some food down today!"
42,2008-11-20T17:00:00,increase,0.13,"@monchalee I walked to Jack in the Box again.  Jack's for lunch, McDonald's for dinner."
43,2008-11-20T17:00:00,increase,0.13,"has just had a delicious and nutritious dinner of McDonald's!"
44,2008-11-20T17:00:00,increase,0.13,"On my way to church:) love it:) then to McDonald's with dad:)"
45,2008-11-20T17:00:00,increase,0.13,"Ready for McDonald's lunch tmrw! For World Children's Day, buy a breakfast or beef sandwich xtra value meal, McD will donate $1 to RMHC!"
46,2008-11-20T17:00:00,increase,0.13,"@MariamJ If it gets much worse there could be an uptick in ""suicide by hamburger."" Working at McDonald's could be a good plan."
47,2008-11-20T17:00:00,increase,0.13,"And maybe get some french fries at McDonald's on the way."
48,2008-11-20T17:00:00,increase,0.13,"My car smells like mcdonald's...must be the lunch I ate in here..."
49,2008-11-20T17:00:00,increase,0.13,"Eating alone at McDonald's in Hoboken is... lonely. Damn that podcast."
50,2008-11-20T17:00:00,increase,0.13,"@onlybetter I am a big fan of Grimace. If I could own one McDonald's mascot costume it would be him (or it?)"
51,2008-11-20T17:00:00,increase,0.13,"@techmate McDonald's Restaurant? Really a Restaurant? lol"
52,2008-11-20T17:00:00,increase,0.13,"@goodyerin ..our GDP would take. Combine that with all the bailouts Europe and Asia are giving their auto makers and we're just McDonald's."
53,2008-11-20T17:00:00,increase,0.13,"Helping co-author schedule UK interviews on our new book on an insider's look at McDonald's Corp."
54,2008-11-20T17:00:00,increase,0.13,"Eating mcdonald's I'm such a fatty!!"
55,2008-11-20T17:00:00,increase,0.13,"@thomasmmc make sure you get McDonald's and STOCK up on ammunition from Walmart. Just a suggestion..."
56,2008-11-20T17:00:00,increase,0.13,"@thedelicious They also probably didn't stay at  Econo-Lodge or eat at McDonald's"
57,2008-11-20T17:00:00,increase,0.13,"@mjamrst don't tell me you eat meat from McDonald's. Grosssssss..."
58,2008-11-20T17:00:00,increase,0.13,"- off to McDonald's play land - pick up paint for boys room - then off to park - gotta run 'em to death so they are compliant :)"
59,2008-11-20T17:00:00,increase,0.13,"@Amy2boys Can't do the ketchup thing on anything else but fries. McDonald's, preferably. Clearly I am a health nut."
60,2008-11-20T17:00:00,increase,0.13,"At McDonald's inside Wal Mart Bentonville, AR"
61,2008-11-20T17:00:00,increase,0.13,"Mocking the way we handle errors in our application ... wish we could be more helpful & elegant ...butler vs McDonald's cashier ..."
62,2008-11-20T17:00:00,increase,0.13,"I'm broke, hungry, and tired. Sounds like I'm hitting up McDonald's for Dollar Menu and Iced Coffee...thus, let me say BEST. LUNCH. EVER."
63,2008-11-20T17:00:00,increase,0.13,"i need some mcdonald's in my life. something really fatty. this ""good"" food don't agree with my stomach."
64,2008-11-20T17:00:00,increase,0.13,"Lunch at a pretty snazzy McDonald's in Chesterton; Indiana.  Have you noticed some McD's are gettin' fancy?"
65,2008-11-20T17:00:00,increase,0.13,"This 1979 movie is great. White people working in McDonald's! Giant microwave ovens! Sark from Tron! ""Googling"" in the Yellow Pages!"
66,2008-11-20T17:00:00,increase,0.13,"McDonald's breakfast = not healthy, but makes me happy"
67,2008-11-20T17:00:00,increase,0.13,"@quicklybored Yumm! I have a passion for McDonald's cheeseburgers (singles not doubles). I've never tried them with wine. Might need to fix."
68,2008-11-20T17:00:00,increase,0.13,"@frageelay If you really care, you will send me an email tomorrow at 11:25 reminding me not to go to McDonald's."
69,2008-11-20T17:00:00,increase,0.13,"I don't know what it is, but mcdonald's has the BEST fountain coke."
70,2008-11-20T17:00:00,increase,0.13,"Two hours on the road. Leaving Macuto McDonald's."
71,2008-11-20T17:00:00,increase,0.13,"I threw away the McDonald's because the thought of eating it twice in one day made me sick. Lunch now consists of Goldfish and Sprite."
72,2008-11-20T17:00:00,increase,0.13,"I just realized I had McDonald's for breakfast and lunch. When did my life become so pathetic?"
73,2008-11-20T17:00:00,increase,0.13,"McDonald's at sw 89th and penn is crazy slow!"
74,2008-11-20T17:00:00,increase,0.13,"@bruceoleary I hear ya, but I get so sick of seeing McDonald's and Burger King trash on the side of the road."
75,2008-11-20T17:00:00,increase,0.13,"Was the McDonald's Half Marathon good for Richmond?  Style Weekly website has my impartial view --"
76,2008-11-20T17:00:00,increase,0.13,"Going to have lunch with Sydney at Ferry Farm Elementary today. She requested McDonald's. What a surprise."
77,2008-11-20T17:00:00,increase,0.13,"would mcdonald's coffee taste better if it came in a nicer cup?"
78,2008-11-20T17:00:00,increase,0.13,"Stopped at the corporate McDonald's today for a bagel sandwich and was asked whether I wanted my egg scrambled or folded. I chose folded."
79,2008-11-20T17:00:00,increase,0.13,"@lstorer since you asked - do you know that I actually like McDonald's coffee, and the decaf version.  I prefer it Dunkin's."
80,2008-11-20T17:00:00,increase,0.13,"OH on the streets of Cologne, Germany: ""No, I believe it's okay to eat at McDonald's again, they have Obama now."""
81,2008-11-20T17:00:00,increase,0.13,"@bahnder is it a headset like nate's old one?  where you look like a mcdonald's worker?"
82,2008-11-20T17:00:00,increase,0.13,"@girlinnyc *bucks is basically McDonald's. It's not great, but you know exactly what you're getting, no matter where you visit one"
83,2008-11-20T17:00:00,increase,0.13,"Thank God McDonald's Has brought back the McRib Sandwich.  Why did you ever leave us in the first place???!!!"
84,2008-11-20T17:00:00,increase,0.13,"Wishing that McDonald's delivered McMuffins."
85,2008-11-20T17:00:00,increase,0.13,"I am in McDonald's getting a bagel with cream & cheese for breakfast."
86,2008-11-20T17:00:00,increase,0.13,"just finished tour, celebrated with McDonald's stop at 1am. Gross?! yes They didn't even have Big Macs and we were having a Big Mac Attack."
87,2008-11-20T17:00:00,increase,0.13,"Capping the tour off with a late nite stop at McDonald's. Good times!"
88,2008-11-20T17:00:00,increase,0.13,"McDonald's drive-thru. Yes i guess i am a bad person."
89,2008-11-20T17:00:00,increase,0.13,"McDonald's drive thru screen had a Windows virtual memory error. Way to go MS."
90,2008-11-20T17:00:00,increase,0.13,"@Ragsun oh god, you made curry? Ugh! I ate some attrocity at McDonald's. *buyers remorse*"
91,2008-11-20T17:00:00,increase,0.13,"@mattfromseattle what the hell kind of meat is it supposed to be? It's tasteless! McRib = FAIL! @McDonald's jumped the shark."
92,2008-11-20T17:00:00,increase,0.13,"I just saw some dude I went to college with in a McDonald's Chicken McNuggets commercial. I died a little."
93,2008-11-20T17:00:00,increase,0.13,"Wow, the new Google voice search for iPhone is useless unless you're searching for stuff like McDonald's, Starbucks, or really generic words"
94,2008-11-20T17:00:00,increase,0.13,"damn you can barely get a job at McDonald's if you're a convicted felon."
95,2008-11-20T17:00:00,increase,0.13,"@jamesballen Found myself once @ McDonald's for teriyaki burgers during  Japan travels. Starbucks no smoking a plus. Nagai aida. Miss it!"
96,2008-11-20T17:00:00,increase,0.13,"Convenient WiFi access at McDonald's in Japan is just a dirty trick to get me hooked on 100 yen milkshakes while I tweet. :("
97,2008-11-20T17:00:00,increase,0.13,"First of all, why did I get McDonald's. Second, why did I get so much?"
98,2008-11-20T17:00:00,increase,0.13,"@kwbridge No Panera! I love Panera! And I refuse to go to McDonald's. Ever. Hence, Starbucks."
99,2008-11-20T17:00:00,increase,0.13,"@kwbridge Sadly, here if you want Wi-Fi, it's Starbucks, McDonald's, or the library (beautiful but no coffee!). There are few other choices."
100,2007-09-07T17:00:00,increase,0.11,"enjoying a McDonald’s premium roast iced coffee. So good."
101,2007-09-07T17:00:00,increase,0.11,"Love the McDonald's commercial with the kid popping and eating the apple dippers to DJ Casper's Cha Cha song."
102,2007-09-07T17:00:00,increase,0.11,"This McDonald's commercial with ""Cha Cha Slide"" ain't half bad. Best McD commercial I have seen in years"
103,2007-09-07T17:00:00,increase,0.11,"@noah I don't know. but it's kind of impressive that McDonald's can offend muliple people with one commercial."
104,2007-09-07T17:00:00,increase,0.11,"During the new McDonald's commercial there's a brief caption that reads ""Actual user generated content."" What a repugnant phrase."
105,2007-09-07T17:00:00,increase,0.11,"The only thing good about being awake at these unzodly hours? McDonald's breakfast. Mmm..."
106,2007-09-07T17:00:00,increase,0.11,"Road Trip 11:30! McDonald's"
107,2007-09-07T17:00:00,increase,0.11,"Gave in to the 200yen deal on Big Macs at McDonald's in Japan. I know. I'm weak."
108,2007-09-07T17:00:00,increase,0.11,"Beginning a Food or McDonald's Quest."
109,2007-09-07T17:00:00,increase,0.11,"I have dubbed the place I work right now as ""the McDonald's of early childhood educaton"""
110,2007-09-07T17:00:00,increase,0.11,"If you say McDonald's I am going to hunt you down and strangle you with my new Bench Garrison belt."
111,2007-09-07T17:00:00,increase,0.11,"In Sydney, NE. Stopped to stretch the legs & get an iced coffee at McDonald's. 8:42 AM"
112,2007-09-07T17:00:00,increase,0.11,"Nike, McDonald's, Shell, how will they cope with the end of corporations?"
113,2007-09-07T17:00:00,increase,0.11,"Nike, McDonald's, Shell, how will they cope with the end of corporations?"
114,2007-09-07T17:00:00,increase,0.11,"Just visited 3 McDonald's and all of them have no Ice Cream, what happened, did certain stars lineup or something?"
115,2007-09-07T17:00:00,increase,0.11,"gonna close our shop, buy 'dinner' in McDonald's, and bring my sister home from her boyfriend.."
116,2007-09-07T17:00:00,increase,0.11,"Can 5 people run mcdonald's on a saturday night?"
117,2007-09-07T17:00:00,increase,0.11,"Going to McDonald's for breakfast.  Must complete a quiz for my online grammar class."
118,2007-09-07T17:00:00,increase,0.11,"at McDonald's playland, boys ran into friends.  lot's of energy running through them"
119,2007-09-07T17:00:00,increase,0.11,"Pool trip done, now McDonald's for lunch then back to repair the mailbox and play nerf baseball."
120,2007-09-07T17:00:00,increase,0.11,"anyone have a copy of ""McDonald's Girl"" by BNL?  I can't seem so to find it anywhere... makes me think I had a live versions, which is ok..."
121,2007-09-07T17:00:00,increase,0.11,"thinking McDonald's after workout is not the best fitness strategy..."
122,2007-09-07T17:00:00,increase,0.11,"McDonald's Double Cheeseburger and fries are currently winging their way to Purple Towers, courtesy of Mum who's in the vicinity. Lunch!"
123,2007-09-07T17:00:00,increase,0.11,"Finally I got somehow tired(or sick of??) at the McDonald's breakfirst."
124,2007-09-07T17:00:00,increase,0.11,"Huh. I can't spell, can I? Just saw my posting from Chase's car. Oh well...just goes to show, McDonald's does lower intelligence. (grin)"
125,2007-09-07T17:00:00,increase,0.11,"@seanbonner You do know that Commencal is like the McDonald's of vegan restaurants."
126,2007-09-07T17:00:00,increase,0.11,"time for pseudo-food aka McDonald's."
127,2007-09-07T17:00:00,increase,0.11,"With Chase @ McDonald's. I'm being virturuous. He's not!"
128,2007-09-07T17:00:00,increase,0.11,"Why would you come no vacation to NYC and go to eat at a McDonald's?"
129,2007-09-07T17:00:00,increase,0.11,"Haha, I meant sitting at McDonald's while doing DPD work... good catch by @lenoreramm!  But I bet the McD's workers have good parking spots."
130,2007-09-07T17:00:00,increase,0.11,"Working at McDonald's for the rest of the afternoon.  Bryan Center."
131,2007-09-07T17:00:00,increase,0.11,"speaking of Cultural Anth. How many of you knew (or cared) that there's a place called Hamburget University? It's a McDonald's mgmnt thing"
132,2007-09-07T17:00:00,increase,0.11,"Microsoft... McDonald's... Vincent Chase."
133,2007-09-07T17:00:00,increase,0.11,"bloody hell I need to make my rounds on my blawgs....I think I need a McDonald's iced tea.  I'll be around later then after I get back.  :D"
134,2007-09-07T17:00:00,increase,0.11,"Mondays are hard, aren't they?   I just discovered that McDonald's won't just sell one apple pie- they force you into two!  What can you do?"
135,2007-09-07T17:00:00,increase,0.11,"@ lunch... thinking about McDonald's. New Anugs burger, yum!"
136,2007-09-07T17:00:00,increase,0.11,"playing with the toy man, at the Seal Beach McDonald's. Typical Sunday."
137,2007-09-07T17:00:00,increase,0.11,"further proof of global warming:  it is so hot that mcdonald's can't make ice."
138,2007-09-07T17:00:00,increase,0.11,"A McDonald's $1 hot-fudge sunday ain't that bad."
139,2007-09-07T17:00:00,increase,0.11,"A little kid just walked up and HIT me at mcdonald's."
140,2007-09-07T17:00:00,increase,0.11,"So for some reason, my cubicle smells like the cookies they used to have at McDonald's, the ones with all the characters' faces. Me want!"
141,2007-09-07T17:00:00,increase,0.11,"Would rather be at the beach than smelly mcdonald's!"
142,2007-09-07T17:00:00,increase,0.11,"Just learned that McDonald's is the world's largest toy manufacturer.  And now you know too."
143,2007-09-07T17:00:00,increase,0.11,"At McDonald's hanging before tonight's Entrepreneur Meetup"
144,2007-09-07T17:00:00,increase,0.11,"Must get over the urge to upsize my fries every.fucking.time.  I'm up to my ears in McDonald's junk and somehow I keep coming back for more."
145,2007-09-07T17:00:00,increase,0.11,"just got home. big boss was a disappointment. he had no interest in our operation. not a good sign. mcdonald's screwed up. wife called angry"
146,2007-09-07T17:00:00,increase,0.11,"imagines GnR singing ""Welcome to McDonald's"""
147,2007-09-07T17:00:00,increase,0.11,"McDonald's really did get those cinnamon melts right...mmmmm."
148,2007-09-07T17:00:00,increase,0.11,"PROTIP: If McDonald's breakfast gave you serious stomach pain the last 10 times you ate it, chances are it will do it again this time. HURRR"
149,2007-09-07T17:00:00,increase,0.11,"Sitting at LAX enjoying a mcdonald's breakfast :) next stop... Atlanta!"
150,2007-09-07T17:00:00,increase,0.11,"Way better than the stuff they serve at McDonald's though."
151,2007-09-07T17:00:00,increase,0.11,"@lizajne It's classic McDonald's fries!"
152,2007-09-07T17:00:00,increase,0.11,"McDonald's isn't food."
153,2007-09-07T17:00:00,increase,0.11,"@therealadam ROCK AND ROLL MCDONALD'S"
154,2007-09-07T17:00:00,increase,0.11,"Had large fries from McDonald's for lunch.. Yes, it's gonna be 9pm soon.."
155,2007-09-07T17:00:00,increase,0.11,"mcdonald's sw chicken salad is FAR superior to chikfila. Not even close."
156,2007-09-07T17:00:00,increase,0.11,"You know...McDonald's Southwestern Salad is good"
157,2007-09-07T17:00:00,increase,0.11,"Drinking free McDonald's coffee - came with my Sausage McGriddle. Sweet deal!"
158,2007-09-07T17:00:00,increase,0.11,"Mmm McDonald's!"
159,2007-09-07T17:00:00,increase,0.11,"Desperate times call for McDonald's lunches."
160,2007-09-07T17:00:00,increase,0.11,"Waiting for Sheila to buy tobacco before we go to McDonald's."
161,2007-09-07T17:00:00,increase,0.11,"McDonald's for lunch two days in a row. Feeling like a bad parent."
162,2007-09-07T17:00:00,increase,0.11,"The Seattle Weekly's cover story this week is about the local obsession with teriyaki. Did you know there are only 12 McDonald's in Seattle?"
163,2007-09-07T17:00:00,increase,0.11,"Eating McDonald's fries"
164,2007-09-07T17:00:00,increase,0.11,"Here's what I should do: breakfast, shower, mcdonald's and public wifi in a park. And now that it's written down it's sure never to happen."
165,2007-09-07T17:00:00,increase,0.11,"realizing how incredibly nasty McDonald's food is."
166,2007-09-07T17:00:00,increase,0.11,"I ate McDonald's for the first time in about 9 months today. No choice. I think i'm gonna be sick."
167,2007-09-07T17:00:00,increase,0.11,"has that silly Timbaland song (the one in the Double Quarter Pounder commercial for McDonald's) in his head - ""talk to me girl!"""
168,2007-09-07T17:00:00,increase,0.11,"In a McDonald's drive-through. Shoot me."
169,2007-09-07T17:00:00,increase,0.11,"Watching Super Size Me... and craving McDonald's. :("
170,2007-09-07T17:00:00,increase,0.11,"Velcro poodle to inside of coffee cup. Sue McDonald's."
171,2007-09-07T17:00:00,increase,0.11,"Waiting for someone with typhoon @McDonald's. I love seednet wagaly talk II AP!! free WLAN!"
172,2007-09-07T17:00:00,increase,0.11,"Enormous Woman At McDonald's: DO YOU HAVE A TWENTY PIECE NUGGET MEAL? YEA. A MEAL."
173,2007-09-07T17:00:00,increase,0.11,"Hotcakes from McDonald's this morning was a bad idea.  Blech."
174,2007-09-07T17:00:00,increase,0.11,"I just finished my mediocre McDonald's coffee. It was burn your face off hot when I got it. Have they learned nothing from all the lawsuits?"
175,2007-09-07T17:00:00,increase,0.11,"twitter was down for hours, so I couldn't post that I was eating medium French fries from McDonald's.. that was dinner.. :)"
176,2007-09-07T17:00:00,increase,0.11,"Now I can't stop thinking about McDonald's milkshakes.  I don't even think I've ever had a milkshake of theirs.  I lost a lb. last night too"
177,2007-09-07T17:00:00,increase,0.11,"I'm craving McDonald's fries."
178,2007-09-07T17:00:00,increase,0.11,"Had a early FAT-full McDonald's breakfast of sausage mcmuffin + hash browns. Home-brewed coffee, too."
179,2007-09-07T17:00:00,increase,0.11,"drinking a large mcdonald's shake, while driving (and texting). just livin' the dream, baby!! yeah!!!!"
180,2007-09-07T17:00:00,increase,0.11,"Is there anything better than McDonald's breakfast?"
181,2007-09-07T17:00:00,increase,0.11,"Resisting the urge to collect McDonald's glasses."
182,2007-09-07T17:00:00,increase,0.11,"This is messed up. If you haven't seen this story, Google ""McDonald's strip search""!"
183,2007-09-07T17:00:00,increase,0.11,"@Kdvb1  LOL, are you trying to make me want lunch...it's starting to sound like a McDonald's commercial in here now...."
184,2007-09-07T17:00:00,increase,0.11,"I wants peanut butter chocolate banana cake they serves in D'Lish but I'll probably get McDonald's instead. Blech."
185,2007-09-07T17:00:00,increase,0.11,"Two girls in the opposite table is giving everyone at McDonald's a lesson on public groping. Tsk."
186,2007-09-07T17:00:00,increase,0.11,"i had mcdonald's for lunch. ick and yum at the same time. desperate times, desperate measures."
187,2007-09-07T17:00:00,increase,0.11,"reading an article about a lactose intolerant man suing McDonald's for not holding the cheese."
188,2007-09-07T17:00:00,increase,0.11,"the ice tea that came along with the mcdonald's package i ate half an hour ago gave me some kind of frostbite."
189,2007-09-07T17:00:00,increase,0.11,"eating mcdonald's for lunch ..."
190,2007-09-07T17:00:00,increase,0.11,"In McDonald's drive-thru line getting fries"
191,2007-09-07T17:00:00,increase,0.11,"@gfmorris I hardly have McDonald's skills. ;)"
192,2007-09-07T17:00:00,increase,0.11,"yard sale not as lucrative as hoped. maybe enough for mcdonald's and not enough payoff for the effort in the heat."
193,2007-09-07T17:00:00,increase,0.11,"At McDonald's"
194,2007-09-07T17:00:00,increase,0.11,"is going out  to get laundry detergent at the CBA in Balatonlelle.  May possibly grab McDonald's on the way."
195,2007-09-07T17:00:00,increase,0.11,"After that, Mary and I will be heading to McDonald's for breakfast and daddy/daughter time :-&gt;  So-o-o-o I will be in-cog-tweeto for  ..."
196,2007-09-07T17:00:00,increase,0.11,"Sitting in a McDonald's McCafe in Budapest.  I hate to admit it but I'm enjoying my Ham & Toast very much."
197,2007-09-07T17:00:00,increase,0.11,"@mrsrock does it make you want to eat Mcdonald's?"
198,2007-09-07T17:00:00,increase,0.11,"Eating a grilled chicken asian salad from McDonald's. I love them so. Also got a Fruit 'n Yogurt Parfait. Health food?"
199,2007-09-07T17:00:00,increase,0.11,"is stuffed. Came from Trelis then bought his family McDonald's afternoon snacks of french fries and sandwiches..."
200,2015-10-21T17:00:00,increase,0.09,"Update. .. feeling weak today took longer to walk to McDonald's than usual. ... guess I'm too stubborn to give up"
201,2015-10-21T17:00:00,increase,0.09,"@lawrenceJULIEN @MarleyStyers all that McDonald's working got u fucked up huh!"
202,2015-10-21T17:00:00,increase,0.09,"@Rrrrison @JokeSickipedia @TransferSources @TomKirk95 also she's drinking out of a subway cup. Why u at McDonald's nigha"
203,2015-10-21T17:00:00,increase,0.09,"If Marty McFly was here today he would feel right at home with our Hover boards, McDonald's, and racial inequality."
204,2015-10-21T17:00:00,increase,0.09,"RT @JoshMacuga: Wouldn't the world be a better place if fancy restaurants stopped charging $8 for McDonald's French fries as an ""a la carte…"
205,2015-10-21T17:00:00,increase,0.09,"RT @lyannnn_: I WANT MCDONALD'S BREAKFAST 😫"
206,2015-10-21T17:00:00,increase,0.09,"RT @SunDoniB: Andrew The Hamburglar Hammond has received his ""lifetime"" card from McDonald's, only it's not free food for life. Coupons wor…"
207,2015-10-21T17:00:00,increase,0.09,"Buy me sour cream and onion Pringles and chicken nuggets from McDonald's nd I'll love you for life"
208,2015-10-21T17:00:00,increase,0.09,"Ever since I left McDonald's you"
209,2015-10-21T17:00:00,increase,0.09,"McDonald's delivers now too"
210,2015-10-21T17:00:00,increase,0.09,"Somebody call McDonald's and ask lmao"
211,2015-10-21T17:00:00,increase,0.09,"Walking to McDonald's rn with Zae Bc hungry af"
212,2015-10-21T17:00:00,increase,0.09,"When @Ash_Unleashed says, ""Andrea you look so skinny!"" My response, ""idk how I eat McDonald's for breakfast like every morning."" 😂😂😂"
213,2015-10-21T17:00:00,increase,0.09,"Craving a sausage mcmuffin and iced coffee from McDonald's so badly right now *DROOLS* 😥😥😥"
214,2015-10-21T17:00:00,increase,0.09,"I need McDonald's 🍟 and frozen yogurt 🍦"
215,2015-10-21T17:00:00,increase,0.09,"The voice behind McDonald's ""I'm Lovin' It!"" is Justin Timberlake."
216,2015-10-21T17:00:00,increase,0.09,"This nigga forced me out of the McDonald's line with his smell 😳😖😑"
217,2015-10-21T17:00:00,increase,0.09,"Yummy having McDonald's and Starbucks, no school today! Sucks parent teacher conference. My grades are good I hope."
218,2015-10-21T17:00:00,increase,0.09,"This McDonald's flame asf😋"
219,2015-10-21T17:00:00,increase,0.09,"I donno what you guys are talking about I still can't order a blunt at McDonald's and it's been like 2 days #nochange"
220,2015-10-21T17:00:00,increase,0.09,"McDonald's turns eating into a commercial experience this turns eating into a commercial act instead of a communal act."
221,2015-10-21T17:00:00,increase,0.09,"Dying for some McDonald's pancakes right now"
222,2015-10-21T17:00:00,increase,0.09,"RT @flormarlenyy: McDonald's chicken nuggets 😭😍"
223,2015-10-21T17:00:00,increase,0.09,"@Lasha818 I thought about ""McDonald's sign, up-side-down...Camel toe!"""
224,2015-10-21T17:00:00,increase,0.09,"@kenan_smith @McDonaldsUK so truee🙋🏼 when we do travel the world, we shall get a McDonald's from every place we go, sorted for life🍗+🌍=❤️"
225,2015-10-21T17:00:00,increase,0.09,"@L1LL1ANA #Moe Should a Bring Me McDonald's😊"
226,2015-10-21T17:00:00,increase,0.09,"RT @rammy_numnums: ""I think my clothes are shrinking in the dryer"" I was as we pull into McDonald's for the third time this week"
227,2015-10-21T17:00:00,increase,0.09,"Who knows how much a 10 piece nugget is at McDonald's"
228,2015-10-21T17:00:00,increase,0.09,"Can not wait to see my bank statement for the next couple of months😂 #McDonald's"
229,2015-10-21T17:00:00,increase,0.09,"McDonald's all day breakfast doesn't include sausage biscuits. WHY?!?! I don't want no gahdamn sausage muffin."
230,2015-10-21T17:00:00,increase,0.09,"@KrissDosanjh was you in McDonald's in Plymouth yesterday afternoon?"
231,2015-10-21T17:00:00,increase,0.09,"RT @Citizenkwarren: Andrew Hammond has received gift certificates worth $1,000 from McDonald's....."
232,2015-10-21T17:00:00,increase,0.09,"RT @OMGFacts: McDonald's first menu items were hot dogs, not hamburgers."
233,2015-10-21T17:00:00,increase,0.09,"I'm about to Stone Cold Stunner one of these McDonald's workers if I don't get my drink cup ASAP"
234,2015-10-21T17:00:00,increase,0.09,"@vonvonss_  u work at McDonald's?"
235,2015-10-21T17:00:00,increase,0.09,"@sonalpatel02 @DivyanVekria @shivaniparmarr Sonal I'll take you McDonald's Sn"
236,2015-10-21T17:00:00,increase,0.09,"McDonald's chicken nuggets 😭😍"
