id,date,class,percent,text
11,2013-08-27T17:00:00,neutral,0.01,08/21/2013 09:30 AM ; Unilever NV - New York ; New York Stock Exchange Open: 39.09 USD ; Change: USD -0.24/-0.61%;
12,2013-08-27T17:00:00,neutral,0.01,08/20/2013 04:00 PM ; Unilever NV - New York ; New York Stock Exchange Close : 39.32 USD ; Change : USD -0.01/-0.03% ; Volume : 1008473 ;
13,2013-08-27T17:00:00,neutral,0.01,08/20/2013 09:30 AM ; Unilever NV - New York ; New York Stock Exchange Open: 39.24 USD ; Change: USD -0.09/-0.23%;
14,2013-08-27T17:00:00,neutral,0.01,08/19/2013 04:00 PM ; Unilever NV - New York ; New York Stock Exchange Close : 39.34 USD ; Change : USD -0.26/-0.66% ; Volume : 714988 ;
15,2013-08-27T17:00:00,neutral,0.01,08/19/2013 09:30 AM ; Unilever NV - New York ; New York Stock Exchange Open: 39.57 USD ; Change: USD -0.03/-0.08%;
16,2013-08-27T17:00:00,neutral,0.01,08/16/2013 04:00 PM ; Unilever NV - New York ; New York Stock Exchange Close : 39.6 USD ; Change : USD 0.14/0.35% ; Volume : 1826945 ;
17,2013-08-27T17:00:00,neutral,0.01,08/16/2013 09:30 AM ; Unilever NV - New York ; New York Stock Exchange Open: 39.67 USD ; Change: USD 0.21/0.53%;
18,2013-08-27T17:00:00,neutral,0.01,08/15/2013 04:04 PM ; Unilever NV - New York ; New York Stock Exchange Close : 39.46 USD ; Change : USD -0.15/-0.38% ; Volume : 1666325 ;
19,2013-08-27T17:00:00,neutral,0.01,08/15/2013 09:30 AM ; Unilever NV - New York ; New York Stock Exchange Open: 39.21 USD ; Change: USD -0.4/-1.01%;
20,2013-08-27T17:00:00,neutral,0.01,08/14/2013 04:02 PM ; Unilever NV - New York ; New York Stock Exchange Close : 39.61 USD ; Change : USD -0.07/-0.18% ; Volume : 2015228 ;
21,2013-08-27T17:00:00,neutral,0.01,08/14/2013 09:30 AM ; Unilever NV - New York ; New York Stock Exchange Open: 39.84 USD ; Change: USD 0.16/0.4%;
22,2013-08-27T17:00:00,neutral,0.01,08/13/2013 04:03 PM ; Unilever NV - New York ; New York Stock Exchange Close : 39.68 USD ; Change : USD 0.07/0.18% ; Volume : 1958279 ;
23,2013-08-27T17:00:00,neutral,0.01,08/13/2013 09:30 AM ; Unilever NV - New York ; New York Stock Exchange Open: 39.84 USD ; Change: USD 0.23/0.58%;
24,2013-08-27T17:00:00,neutral,0.01,08/12/2013 04:02 PM ; Unilever NV - New York ; New York Stock Exchange Close : 39.61 USD ; Change : USD -0.11/-0.28% ; Volume : 1450379 ;
25,2013-08-27T17:00:00,neutral,0.01,Unilever NV Sells Wish-Bone And Western Brands To Pinnacle Foods Inc.-DJ $INDU
26,2013-08-27T17:00:00,neutral,0.01,08/12/2013 09:30 AM ; Unilever NV - New York ; New York Stock Exchange Open: 39.5 USD ; Change: USD -0.22/-0.55%;
27,2013-08-27T17:00:00,neutral,0.01,08/09/2013 04:03 PM ; Unilever NV - New York ; New York Stock Exchange Close : 39.72 USD ; Change : USD 0.11/0.28% ; Volume : 840341 ;
28,2013-08-27T17:00:00,neutral,0.01,08/09/2013 09:30 AM ; Unilever NV - New York ; New York Stock Exchange Open: 39.71 USD ; Change: USD 0.1/0.25%;
29,2013-08-27T17:00:00,neutral,0.01,08/08/2013 04:01 PM ; Unilever NV - New York ; New York Stock Exchange Close : 39.61 USD ; Change : USD 0.11/0.28% ; Volume : 1559470 ;
30,2013-08-27T17:00:00,neutral,0.01,08/08/2013 09:30 AM ; Unilever NV - New York ; New York Stock Exchange Open: 39.49 USD ; Change: USD -0.01/-0.03%;
31,2013-08-27T17:00:00,neutral,0.01,08/07/2013 04:03 PM ; Unilever NV - New York ; New York Stock Exchange Close : 39.5 USD ; Change : USD -0.82/-2.03% ; Volume : 2306154 ;
32,2013-08-27T17:00:00,neutral,0.01,08/07/2013 09:31 AM ; Unilever NV - New York ; New York Stock Exchange Open: 39.4 USD ; Change: USD -0.92/-2.28%;
33,2013-08-27T17:00:00,neutral,0.01,08/06/2013 04:01 PM ; Unilever NV - New York ; New York Stock Exchange Close : 40.32 USD ; Change : USD -0.35/-0.86% ; Volume : 1549065 ;
34,2013-08-27T17:00:00,neutral,0.01,08/06/2013 09:30 AM ; Unilever NV - New York ; New York Stock Exchange Open: 40.26 USD ; Change: USD -0.41/-1.01%;
35,2013-08-27T17:00:00,neutral,0.01,08/05/2013 04:02 PM ; Unilever NV - New York ; New York Stock Exchange Close : 40.67 USD ; Change : USD 0.1/0.25% ; Volume : 1368167 ;
36,2013-08-27T17:00:00,neutral,0.01,08/05/2013 09:30 AM ; Unilever NV - New York ; New York Stock Exchange Open: 40.39 USD ; Change: USD -0.18/-0.44%;
37,2013-08-27T17:00:00,neutral,0.01,08/02/2013 04:01 PM ; Unilever NV - New York ; New York Stock Exchange Close : 40.57 USD ; Change : USD 0.17/0.42% ; Volume : 863333 ;
38,2013-08-27T17:00:00,neutral,0.01,08/02/2013 09:30 AM ; Unilever NV - New York ; New York Stock Exchange Open: 40.42 USD ; Change: USD 0.02/0.05%;
39,2013-08-27T17:00:00,neutral,0.01,08/01/2013 04:04 PM ; Unilever NV - New York ; New York Stock Exchange Close : 40.4 USD ; Change : USD 0.39/0.97% ; Volume : 1674260 ;
40,2013-08-27T17:00:00,neutral,0.01,08/01/2013 09:30 AM ; Unilever NV - New York ; New York Stock Exchange Open: 40.44 USD ; Change: USD 0.43/1.07%;
41,2013-08-27T17:00:00,neutral,0.01,07/31/2013 04:00 PM ; Unilever NV - New York ; New York Stock Exchange Close : 40.03 USD ; Change : USD -0.01/-0.02% ; Volume : 1946876 ;
42,2013-08-27T17:00:00,neutral,0.01,07/31/2013 09:30 AM ; Unilever NV - New York ; New York Stock Exchange Open: 39.8 USD ; Change: USD -0.24/-0.6%;
43,2013-08-27T17:00:00,neutral,0.01,07/30/2013 04:00 PM ; Unilever NV - New York ; New York Stock Exchange Close : 40.05 USD ; Change : USD 0.09/0.23% ; Volume : 1903332 ;
44,2013-08-27T17:00:00,neutral,0.01,07/30/2013 09:30 AM ; Unilever NV - New York ; New York Stock Exchange Open: 40.19 USD ; Change: USD 0.23/0.58%;
45,2013-08-27T17:00:00,neutral,0.01,07/29/2013 03:59 PM ; Unilever NV - New York ; New York Stock Exchange Close : 39.97 USD ; Change : USD -0.15/-0.37% ; Volume : 1676448 ;
46,2013-08-27T17:00:00,neutral,0.01,07/29/2013 09:30 AM ; Unilever NV - New York ; New York Stock Exchange Open: 39.8 USD ; Change: USD -0.32/-0.8%;
47,2014-04-11T17:00:00,neutral,0.01,04/11/2014 09:30 AM ; Unilever NV - New York ; New York Stock Exchange Open: 42.39 USD ; Change: USD 0.27/0.64%;
48,2014-04-11T17:00:00,neutral,0.01,04/10/2014 04:00 PM ; Unilever NV - New York ; New York Stock Exchange Close : 42.1 USD ; Change : USD -0.32/-0.75% ; Volume : 1240545 ;
49,2014-04-11T17:00:00,neutral,0.01,04/10/2014 09:30 AM ; Unilever NV - New York ; New York Stock Exchange Open: 42.48 USD ; Change: USD 0.06/0.14%;
50,2014-04-11T17:00:00,neutral,0.01,04/09/2014 04:04 PM ; Unilever NV - New York ; New York Stock Exchange Close : 42.42 USD ; Change : USD 0.33/0.78% ; Volume : 1355979 ;
51,2014-04-11T17:00:00,neutral,0.01,04/09/2014 09:31 AM ; Unilever NV - New York ; New York Stock Exchange Open: 42.35 USD ; Change: USD 0.26/0.62%;
52,2014-04-11T17:00:00,neutral,0.01,04/08/2014 04:03 PM ; Unilever NV - New York ; New York Stock Exchange Close : 42.09 USD ; Change : USD 1.24/3.04% ; Volume : 2052982 ;
53,2014-04-11T17:00:00,neutral,0.01,04/08/2014 09:31 AM ; Unilever NV - New York ; New York Stock Exchange Open: 41.74 USD ; Change: USD 0.89/2.18%;
54,2014-04-11T17:00:00,neutral,0.01,04/07/2014 04:03 PM ; Unilever NV - New York ; New York Stock Exchange Close : 40.85 USD ; Change : USD 0.28/0.69% ; Volume : 1265729 ;
55,2014-04-11T17:00:00,neutral,0.01,04/07/2014 09:30 AM ; Unilever NV - New York ; New York Stock Exchange Open: 40.87 USD ; Change: USD 0.3/0.74%;
56,2014-04-11T17:00:00,neutral,0.01,04/04/2014 04:02 PM ; Unilever NV - New York ; New York Stock Exchange Close : 40.57 USD ; Change : USD -0.28/-0.69% ; Volume : 1342317 ;
57,2014-04-11T17:00:00,neutral,0.01,04/04/2014 09:30 AM ; Unilever NV - New York ; New York Stock Exchange Open: 40.74 USD ; Change: USD -0.11/-0.27%;
58,2014-04-11T17:00:00,neutral,0.01,04/03/2014 04:00 PM ; Unilever NV - New York ; New York Stock Exchange Close : 40.86 USD ; Change : USD -0.13/-0.32% ; Volume : 981806 ;
59,2014-04-11T17:00:00,neutral,0.01,"@JacobWolinsky @RussianBear you'd have to check UN, UL, Unilever PLC in London and Unilever NV in Amsterdam."
60,2014-04-11T17:00:00,neutral,0.01,04/03/2014 09:30 AM ; Unilever NV - New York ; New York Stock Exchange Open: 40.78 USD ; Change: USD -0.21/-0.51%;
61,2014-04-11T17:00:00,neutral,0.01,04/02/2014 04:03 PM ; Unilever NV - New York ; New York Stock Exchange Close : 40.99 USD ; Change : USD -0.05/-0.12% ; Volume : 720331 ;
62,2014-04-11T17:00:00,neutral,0.01,04/02/2014 09:30 AM ; Unilever NV - New York ; New York Stock Exchange Open: 41.04 USD ; Change: USD 0/0%;
63,2014-04-11T17:00:00,neutral,0.01,04/01/2014 04:03 PM ; Unilever NV - New York ; New York Stock Exchange Close : 41.04 USD ; Change : USD -0.08/-0.19% ; Volume : 1479942 ;
64,2014-04-11T17:00:00,neutral,0.01,04/01/2014 09:30 AM ; Unilever NV - New York ; New York Stock Exchange Open: 40.79 USD ; Change: USD -0.33/-0.8%;
65,2014-04-11T17:00:00,neutral,0.01,03/31/2014 03:04 PM ; Unilever NV - New York ; New York Stock Exchange Close : 41.06 USD ; Change : USD -0.01/-0.02% ; Volume : 1276101 ;
66,2014-04-11T17:00:00,neutral,0.01,03/31/2014 09:30 AM ; Unilever NV - New York ; New York Stock Exchange Open: 41.27 USD ; Change: USD 0.2/0.49%;
67,2014-04-11T17:00:00,neutral,0.01,03/28/2014 04:01 PM ; Unilever NV - New York ; New York Stock Exchange Close : 41.07 USD ; Change : USD 0.73/1.81% ; Volume : 2346360 ;
68,2014-04-11T17:00:00,neutral,0.01,03/28/2014 09:30 AM ; Unilever NV - New York ; New York Stock Exchange Open: 40.75 USD ; Change: USD 0.41/1.02%;
69,2014-04-11T17:00:00,neutral,0.01,03/27/2014 03:59 PM ; Unilever NV - New York ; New York Stock Exchange Close : 40.34 USD ; Change : USD 0.26/0.65% ; Volume : 4248888 ;
70,2014-04-11T17:00:00,neutral,0.01,03/27/2014 09:30 AM ; Unilever NV - New York ; New York Stock Exchange Open: 40.19 USD ; Change: USD 0.11/0.27%;
71,2014-04-11T17:00:00,neutral,0.01,03/26/2014 04:03 PM ; Unilever NV - New York ; New York Stock Exchange Close : 40.08 USD ; Change : USD 0.25/0.63% ; Volume : 1791542 ;
72,2014-04-11T17:00:00,neutral,0.01,03/26/2014 09:32 AM ; Unilever NV - New York ; New York Stock Exchange Open: 40.18 USD ; Change: USD 0.35/0.88%;
73,2014-04-11T17:00:00,neutral,0.01,03/25/2014 03:59 PM ; Unilever NV - New York ; New York Stock Exchange Close : 39.84 USD ; Change : USD 0.77/1.97% ; Volume : 2054417 ;
74,2014-04-11T17:00:00,neutral,0.01,03/25/2014 09:30 AM ; Unilever NV - New York ; New York Stock Exchange Open: 39.42 USD ; Change: USD 0.35/0.9%;
75,2014-04-11T17:00:00,neutral,0.01,03/24/2014 04:01 PM ; Unilever NV - New York ; New York Stock Exchange Close : 39.07 USD ; Change : USD 0.51/1.32% ; Volume : 1672351 ;
76,2014-04-11T17:00:00,neutral,0.01,03/24/2014 09:31 AM ; Unilever NV - New York ; New York Stock Exchange Open: 39 USD ; Change: USD 0.44/1.14%;
77,2014-04-11T17:00:00,neutral,0.01,03/21/2014 04:01 PM ; Unilever NV - New York ; New York Stock Exchange Close : 38.56 USD ; Change : USD 0.28/0.73% ; Volume : 1753496 ;
78,2014-04-11T17:00:00,neutral,0.01,03/21/2014 09:30 AM ; Unilever NV - New York ; New York Stock Exchange Open: 38.66 USD ; Change: USD 0.38/0.99%;
79,2014-04-11T17:00:00,neutral,0.01,03/20/2014 04:02 PM ; Unilever NV - New York ; New York Stock Exchange Close : 38.28 USD ; Change : USD -0.1/-0.26% ; Volume : 1218052 ;
80,2014-04-11T17:00:00,neutral,0.01,03/20/2014 09:30 AM ; Unilever NV - New York ; New York Stock Exchange Open: 38.08 USD ; Change: USD -0.3/-0.78%;
81,2014-04-11T17:00:00,neutral,0.01,03/19/2014 04:03 PM ; Unilever NV - New York ; New York Stock Exchange Close : 38.38 USD ; Change : USD -0.48/-1.24% ; Volume : 1366332 ;
82,2014-04-11T17:00:00,neutral,0.01,03/19/2014 09:30 AM ; Unilever NV - New York ; New York Stock Exchange Open: 38.74 USD ; Change: USD -0.12/-0.31%;
83,2014-04-11T17:00:00,neutral,0.01,03/18/2014 04:05 PM ; Unilever NV - New York ; New York Stock Exchange Close : 38.86 USD ; Change : USD 0.14/0.36% ; Volume : 1751045 ;
84,2014-04-11T17:00:00,neutral,0.01,03/18/2014 09:30 AM ; Unilever NV - New York ; New York Stock Exchange Open: 38.62 USD ; Change: USD -0.1/-0.26%;
85,2014-04-11T17:00:00,neutral,0.01,03/17/2014 04:01 PM ; Unilever NV - New York ; New York Stock Exchange Close : 38.72 USD ; Change : USD 0.16/0.41% ; Volume : 2450959 ;
86,2014-04-11T17:00:00,neutral,0.01,03/17/2014 09:32 AM ; Unilever NV - New York ; New York Stock Exchange Open: 38.51 USD ; Change: USD -0.05/-0.13%;
87,2014-04-11T17:00:00,neutral,0.01,03/14/2014 04:00 PM ; Unilever NV - New York ; New York Stock Exchange Close : 38.57 USD ; Change : USD 0.18/0.47% ; Volume : 4329162 ;
88,2014-04-11T17:00:00,neutral,0.01,03/14/2014 09:30 AM ; Unilever NV - New York ; New York Stock Exchange Open: 38.51 USD ; Change: USD 0.12/0.31%;
89,2014-04-11T17:00:00,neutral,0.01,03/13/2014 04:00 PM ; Unilever NV - New York ; New York Stock Exchange Close : 38.38 USD ; Change : USD -0.25/-0.65% ; Volume : 6194644 ;
90,2014-04-11T17:00:00,neutral,0.01,03/13/2014 09:30 AM ; Unilever NV - New York ; New York Stock Exchange Open: 38.62 USD ; Change: USD -0.01/-0.03%;
91,2014-04-11T17:00:00,neutral,0.01,03/12/2014 04:02 PM ; Unilever NV - New York ; New York Stock Exchange Close : 38.63 USD ; Change : USD -0.05/-0.13% ; Volume : 3642504 ;
92,2014-04-11T17:00:00,neutral,0.01,03/12/2014 09:30 AM ; Unilever NV - New York ; New York Stock Exchange Open: 38.32 USD ; Change: USD -0.36/-0.93%;
